Part Type,Part Number,Schematic Part,Part Value,Current Rating (Amps),Current - Saturation,DC Resistance (DCR),Frequency - Self Resonant,Inductance Frequency - Test,Q @ Freq,Inductance,Tolerance,Voltage,Material - Core,Allegro PCB Footprint,Package / Case,Pspice Model,Power,Availability,Data Sheet,Description,Mounting Type,Height - Seated (Max),Size,Number of Pins,Operating Temperature,Distributor Part Number,Manufacturer,Manufacturer Part Number,Price,ActivepartsID
INDUCTOR POWER,LQG15WZ6N8J02D,inductors\Inductor,6.8nH,700mA,,140mOhm Max,4GHz,100MHz,,6.8nH,±5%,,Air,,0402 (1005 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243B-9117.pdf,FIXED IND 6.8NH 700MA 140 MOHM,Surface Mount,0.020 (0.51mm),0.039 L x 0.024 W (1.00mm x 0.60mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR POWER,LQG15WZ2N7S02D,inductors\Inductor,2.7nH,900mA,,70mOhm Max,6.5GHz,100MHz,,2.7nH,±0.3nH,,Air,,0402 (1005 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243B-9117.pdf,FIXED IND 2.7NH 900MA 70 MOHM,Surface Mount,0.020 (0.51mm),0.039 L x 0.024 W (1.00mm x 0.60mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR POWER,LQG15WH1N1S02D,inductors\Inductor,1.1nH,1.2A,,30mOhm Max,14GHz,100MHz,,1.1nH,±0.3nH,,Air,,0402 (1005 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243B-9118.pdf,FIXED IND 1.1NH 1.2A 30 MOHM,Surface Mount,0.020 (0.51mm),0.039 L x 0.024 W (1.00mm x 0.60mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR POWER,LQG15WH1N3S02D,inductors\Inductor,1.3nH,1.2A,,30mOhm Max,12GHz,100MHz,,1.3nH,±0.3nH,,Air,,0402 (1005 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243B-9118.pdf,FIXED IND 1.3NH 1.2A 30 MOHM,Surface Mount,0.020 (0.51mm),0.039 L x 0.024 W (1.00mm x 0.60mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR POWER,LQG15WH3N6S02D,inductors\Inductor,3.6nH,900mA,,90mOhm Max,5.5GHz,100MHz,,3.6nH,±0.3nH,,Air,,0402 (1005 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243B-9118.pdf,FIXED IND 3.6NH 900MA 90 MOHM,Surface Mount,0.020 (0.51mm),0.039 L x 0.024 W (1.00mm x 0.60mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR POWER,LQG15WH1N6S02D,inductors\Inductor,1.6nH,1A,,40mOhm Max,10GHz,100MHz,,1.6nH,±0.3nH,,Air,,0402 (1005 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243B-9118.pdf,FIXED IND 1.6NH 1A 40 MOHM,Surface Mount,0.020 (0.51mm),0.039 L x 0.024 W (1.00mm x 0.60mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR POWER,LQG15WH9N1J02D,inductors\Inductor,9.1nH,550mA,,170mOhm Max,3.4GHz,100MHz,,9.1nH,±5%,,Air,,0402 (1005 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243B-9118.pdf,FIXED IND 9.1NH 550MA 170 MOHM,Surface Mount,0.020 (0.51mm),0.039 L x 0.024 W (1.00mm x 0.60mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR POWER,LQG15WH4N3S02D,inductors\Inductor,4.3nH,800mA,,100mOhm Max,5GHz,100MHz,,4.3nH,±0.3nH,,Air,,0402 (1005 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243B-9118.pdf,FIXED IND 4.3NH 800MA 100 MOHM,Surface Mount,0.020 (0.51mm),0.039 L x 0.024 W (1.00mm x 0.60mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR POWER,LQG15WH1N5S02D,inductors\Inductor,1.5nH,1A,,40mOhm Max,11GHz,100MHz,,1.5nH,±0.3nH,,Air,,0402 (1005 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243B-9118.pdf,FIXED IND 1.5NH 1A 40 MOHM,Surface Mount,0.020 (0.51mm),0.039 L x 0.024 W (1.00mm x 0.60mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR POWER,LQG15WH11NJ02D,inductors\Inductor,10nH,450mA,,220mOhm Max,3GHz,100MHz,,10nH,±5%,,Air,,0402 (1005 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243B-9118.pdf,FIXED IND 10NH 450MA 220 MOHM,Surface Mount,0.020 (0.51mm),0.039 L x 0.024 W (1.00mm x 0.60mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR POWER,LQG15WH4N7S02D,inductors\Inductor,4.7nH,800mA,,110mOhm Max,5GHz,100MHz,,4.7nH,±0.3nH,,Air,,0402 (1005 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243B-9118.pdf,FIXED IND 4.7NH 800MA 110 MOHM,Surface Mount,0.020 (0.51mm),0.039 L x 0.024 W (1.00mm x 0.60mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR POWER,LQG15WH2N2S02D,inductors\Inductor,2.2nH,1A,,60mOhm Max,8GHz,100MHz,,2.2nH,±0.3nH,,Air,,0402 (1005 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243B-9118.pdf,FIXED IND 2.2NH 1A 60 MOHM,Surface Mount,0.020 (0.51mm),0.039 L x 0.024 W (1.00mm x 0.60mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR POWER,LQG15WH2N4S02D,inductors\Inductor,2.4nH,1A,,60mOhm Max,6.5GHz,100MHz,,2.4nH,±0.3nH,,Air,,0402 (1005 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243B-9118.pdf,FIXED IND 2.4NH 1A 60 MOHM,Surface Mount,0.020 (0.51mm),0.039 L x 0.024 W (1.00mm x 0.60mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR POWER,LQG15WH2N0S02D,inductors\Inductor,2nH,1A,,50mOhm Max,8GHz,100MHz,,2nH,±0.3nH,,Air,,0402 (1005 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243B-9118.pdf,FIXED IND 2NH 1A 50 MOHM,Surface Mount,0.020 (0.51mm),0.039 L x 0.024 W (1.00mm x 0.60mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR POWER,LQG15WH13NJ02D,inductors\Inductor,13nH,400mA,,260mOhm Max,2.8GHz,100MHz,,13nH,±5%,,Air,,0402 (1005 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243B-9118.pdf,FIXED IND 13NH 400MA 260 MOHM,Surface Mount,0.020 (0.51mm),0.039 L x 0.024 W (1.00mm x 0.60mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR POWER,LQG15WH6N2S02D,inductors\Inductor,6.2nH,700mA,,130mOhm Max,4GHz,100MHz,,6.2nH,±0.3nH,,Air,,0402 (1005 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243B-9118.pdf,FIXED IND 6.2NH 700MA 130 MOHM,Surface Mount,0.020 (0.51mm),0.039 L x 0.024 W (1.00mm x 0.60mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR POWER,LQG15WH2N7S02D,inductors\Inductor,2.7nH,900mA,,70mOhm Max,6.5GHz,100MHz,,2.7nH,±0.3nH,,Air,,0402 (1005 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243B-9118.pdf,FIXED IND 2.7NH 900MA 70 MOHM,Surface Mount,0.020 (0.51mm),0.039 L x 0.024 W (1.00mm x 0.60mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR POWER,LQG15WH5N1S02D,inductors\Inductor,5.1nH,800mA,,120mOhm Max,4.5GHz,100MHz,,5.1nH,±0.3nH,,Air,,0402 (1005 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243B-9118.pdf,FIXED IND 5.1NH 800MA 120 MOHM,Surface Mount,0.020 (0.51mm),0.039 L x 0.024 W (1.00mm x 0.60mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR POWER,LQG15WH5N6S02D,inductors\Inductor,5.6nH,800mA,,130mOhm Max,4.5GHz,100MHz,,5.6nH,±0.3nH,,Air,,0402 (1005 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243B-9118.pdf,FIXED IND 5.6NH 800MA 130 MOHM,Surface Mount,0.020 (0.51mm),0.039 L x 0.024 W (1.00mm x 0.60mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR POWER,LQG15WH7N5J02D,inductors\Inductor,7.5nH,600mA,,160mOhm Max,4GHz,100MHz,,7.5nH,±5%,,Air,,0402 (1005 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243B-9118.pdf,FIXED IND 7.5NH 600MA 160 MOHM,Surface Mount,0.020 (0.51mm),0.039 L x 0.024 W (1.00mm x 0.60mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR POWER,LQG15WH1N2S02D,inductors\Inductor,1.2nH,1.2A,,30mOhm Max,13GHz,100MHz,,1.2nH,±0.3nH,,Air,,0402 (1005 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243B-9118.pdf,FIXED IND 1.2NH 1.2A 30 MOHM,Surface Mount,0.020 (0.51mm),0.039 L x 0.024 W (1.00mm x 0.60mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR POWER,LQG15WH3N0S02D,inductors\Inductor,3nH,900mA,,80mOhm Max,6GHz,100MHz,,3nH,±0.3nH,,Air,,0402 (1005 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243B-9118.pdf,FIXED IND 3NH 900MA 80 MOHM,Surface Mount,0.020 (0.51mm),0.039 L x 0.024 W (1.00mm x 0.60mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR POWER,LQG15WH8N2J02D,inductors\Inductor,8.2nH,550mA,,160mOhm Max,3.6GHz,100MHz,,8.2nH,±5%,,Air,,0402 (1005 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243B-9118.pdf,FIXED IND 8.2NH 550MA 160 MOHM,Surface Mount,0.020 (0.51mm),0.039 L x 0.024 W (1.00mm x 0.60mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR POWER,MHQ1005P1N2BT000,inductors\Inductor,1.2nH,1.2A,,30mOhm Max,13GHz,100MHz,,1.2nH,±0.1nH,,"Ceramic, Non-Magnetic",,0402 (1005 Metric),L,,,https://product.tdk.com/info/en/catalog/datasheets/inductor_commercial_high-frequency_mhq1005p_en.pdf?ref_disty=digikey,FIXED IND 1.2NH 1.2A 30 MOHM SMD,Surface Mount,0.024 (0.60mm),0.039 L x 0.024 W (1.00mm x 0.60mm),2,-55°C ~ 125°C,,TDK Corporation,,,
INDUCTOR POWER,LQW15AN36NJ80D,inductors\Inductor,36nH,540mA,,431mOhm Max,3.5GHz,100MHz,30 @ 250MHz,36nH,±5%,,Non-Magnetic,,0402 (1005 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-0100.pdf,FIXED IND 36NH 540MA 431 MOHM,Surface Mount,0.024 (0.60mm),0.039 L x 0.020 W (1.00mm x 0.50mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR POWER,LQW15AN47NJ80D,inductors\Inductor,47nH,440mA,,648mOhm Max,3.2GHz,100MHz,25 @ 250MHz,47nH,±5%,,Non-Magnetic,,0402 (1005 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-0100.pdf,FIXED IND 47NH 440MA 648 MOHM,Surface Mount,0.024 (0.60mm),0.039 L x 0.020 W (1.00mm x 0.50mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR POWER,LQW15AN39NJ80D,inductors\Inductor,39nH,530mA,,456mOhm Max,3.4GHz,100MHz,28 @ 250MHz,39nH,±5%,,Non-Magnetic,,0402 (1005 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-0100.pdf,FIXED IND 39NH 530MA 456 MOHM,Surface Mount,0.024 (0.60mm),0.039 L x 0.020 W (1.00mm x 0.50mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR POWER,L04023R3BHNTR,inductors\Inductor,3.3nH,250mA,,400mOhm Max,8.5GHz,450MHz,15 @ 450MHz,3.3nH,±0.1nH,,Non-Magnetic,,0402 (1005 Metric),L,,,http://datasheets.avx.com/l0402lga.pdf,FIXED IND 3.3NH 250MA 400 MOHM,Surface Mount,0.018 (0.45mm),0.039 L x 0.023 W (1.00mm x 0.58mm),2,,,AVX Corporation,,,
INDUCTOR POWER,L04023R9BHNTR,inductors\Inductor,3.9nH,250mA,,450mOhm Max,8GHz,450MHz,13 @ 450MHz,3.9nH,±0.1nH,,Non-Magnetic,,0402 (1005 Metric),L,,,http://datasheets.avx.com/l0402lga.pdf,FIXED IND 3.9NH 250MA 450 MOHM,Surface Mount,0.018 (0.45mm),0.039 L x 0.023 W (1.00mm x 0.58mm),2,,,AVX Corporation,,,
INDUCTOR POWER,744765047A,inductors\Inductor,4.7nH,640mA,,130mOhm Max,4.775GHz,250MHz,15 @ 250MHz,4.7nH,±5%,,Ceramic,,0402 (1005 Metric),L,,,https://katalog.we-online.de/pbs/datasheet/744765047A.pdf,FIXED IND 4.7NH 640MA 130 MOHM,Surface Mount,0.024 (0.60mm),0.039 L x 0.022 W (1.00mm x 0.55mm),2,-40°C ~ 125°C,,Würth Elektronik,,,
INDUCTOR POWER,744765068A,inductors\Inductor,6.8nH,680mA,,83mOhm Max,4.8GHz,250MHz,20 @ 250MHz,6.8nH,±5%,,Ceramic,,0402 (1005 Metric),L,,,https://katalog.we-online.de/pbs/datasheet/744765068A.pdf,FIXED IND 6.8NH 680MA 83 MOHM,Surface Mount,0.024 (0.60mm),0.039 L x 0.022 W (1.00mm x 0.55mm),2,-40°C ~ 125°C,,Würth Elektronik,,,
INDUCTOR POWER,744765090A,inductors\Inductor,9nH,680mA,,100mOhm Max,4.16GHz,250MHz,25 @ 200MHz,9nH,±0.2nH,,Ceramic,,0402 (1005 Metric),L,,,https://katalog.we-online.de/pbs/datasheet/744765090A.pdf,FIXED IND 9NH 680MA 100 MOHM SMD,Surface Mount,0.024 (0.60mm),0.039 L x 0.022 W (1.00mm x 0.55mm),2,-40°C ~ 125°C,,Würth Elektronik,,,
INDUCTOR POWER,744765210A,inductors\Inductor,100nH,100mA,,2.52Ohm Max,1.3GHz,150MHz,20 @ 150MHz,100nH,±5%,,Ceramic,,0402 (1005 Metric),L,,,https://katalog.we-online.de/pbs/datasheet/744765210A.pdf,FIXED IND 100NH 100MA 2.52 OHM,Surface Mount,0.024 (0.60mm),0.039 L x 0.022 W (1.00mm x 0.55mm),2,-40°C ~ 125°C,,Würth Elektronik,,,
INDUCTOR POWER,744765020A,inductors\Inductor,2nH,1.04A,,70mOhm Max,6GHz,250MHz,16 @ 250MHz,2nH,±0.2nH,,Ceramic,,0402 (1005 Metric),L,,,https://katalog.we-online.de/pbs/datasheet/744765020A.pdf,FIXED IND 2NH 1.04A 70 MOHM SMD,Surface Mount,0.024 (0.60mm),0.039 L x 0.022 W (1.00mm x 0.55mm),2,-40°C ~ 125°C,,Würth Elektronik,,,
INDUCTOR POWER,744765022A,inductors\Inductor,2.2nH,960mA,,70mOhm Max,6GHz,250MHz,18 @ 250MHz,2.2nH,±0.2nH,,Ceramic,,0402 (1005 Metric),L,,,https://katalog.we-online.de/pbs/datasheet/744765022A.pdf,FIXED IND 2.2NH 960MA 70 MOHM,Surface Mount,0.024 (0.60mm),0.039 L x 0.022 W (1.00mm x 0.55mm),2,-40°C ~ 125°C,,Würth Elektronik,,,
INDUCTOR POWER,744765082A,inductors\Inductor,8.2nH,680mA,,104mOhm Max,4.4GHz,250MHz,25 @ 200MHz,8.2nH,±5%,,Ceramic,,0402 (1005 Metric),L,,,https://katalog.we-online.de/pbs/datasheet/744765082A.pdf,FIXED IND 8.2NH 680MA 100 MOHM,Surface Mount,0.024 (0.60mm),0.039 L x 0.022 W (1.00mm x 0.55mm),2,-40°C ~ 125°C,,Würth Elektronik,,,
INDUCTOR POWER,744765118A,inductors\Inductor,18nH,420mA,,230mOhm Max,3.1GHz,250MHz,25 @ 250MHz,18nH,±5%,,Ceramic,,0402 (1005 Metric),L,,,https://katalog.we-online.de/pbs/datasheet/744765118A.pdf,FIXED IND 18NH 420MA 230 MOHM,Surface Mount,0.024 (0.60mm),0.039 L x 0.022 W (1.00mm x 0.55mm),2,-40°C ~ 125°C,,Würth Elektronik,,,
INDUCTOR POWER,744765122A,inductors\Inductor,22nH,400mA,,300mOhm Max,2.8GHz,250MHz,25 @ 250MHz,22nH,±5%,,Ceramic,,0402 (1005 Metric),L,,,https://katalog.we-online.de/pbs/datasheet/744765122A.pdf,FIXED IND 22NH 400MA 300 MOHM,Surface Mount,0.024 (0.60mm),0.039 L x 0.022 W (1.00mm x 0.55mm),2,-40°C ~ 125°C,,Würth Elektronik,,,
INDUCTOR POWER,744765124A,inductors\Inductor,24nH,400mA,,300mOhm Max,2.7GHz,250MHz,25 @ 250MHz,24nH,±5%,,Ceramic,,0402 (1005 Metric),L,,,https://katalog.we-online.de/pbs/datasheet/744765124A.pdf,FIXED IND 24NH 400MA 300 MOHM,Surface Mount,0.024 (0.60mm),0.039 L x 0.022 W (1.00mm x 0.55mm),2,-40°C ~ 125°C,,Würth Elektronik,,,
INDUCTOR POWER,744765130A,inductors\Inductor,30nH,400mA,,300mOhm Max,2.35GHz,250MHz,25 @ 250MHz,30nH,±5%,,Ceramic,,0402 (1005 Metric),L,,,https://katalog.we-online.de/pbs/datasheet/744765130A.pdf,FIXED IND 30NH 400MA 300 MOHM,Surface Mount,0.024 (0.60mm),0.039 L x 0.022 W (1.00mm x 0.55mm),2,-40°C ~ 125°C,,Würth Elektronik,,,
INDUCTOR POWER,744765147A,inductors\Inductor,47nH,100mA,,830mOhm Max,2.1GHz,200MHz,26 @ 200MHz,47nH,±5%,,Ceramic,,0402 (1005 Metric),L,,,https://katalog.we-online.de/pbs/datasheet/744765147A.pdf,FIXED IND 47NH 100MA 830 MOHM,Surface Mount,0.024 (0.60mm),0.039 L x 0.022 W (1.00mm x 0.55mm),2,-40°C ~ 125°C,,Würth Elektronik,,,
INDUCTOR POWER,HLC02150HTTR,inductors\Inductor,15nH,240mA,,1.2Ohm Max,4GHz,450MHz,32 @ 450MHz,15nH,±3%,,Non-Magnetic,,0402 (1005 Metric),L,,,//media.digikey.com/pdf/Data%20Sheets/AVX%20PDFs/MLO%20High%20Current%20Inductors.pdf,FIXED IND 15NH 240MA 1.2 OHM SMD,Surface Mount,0.018 (0.45mm),0.039 L x 0.023 W (1.00mm x 0.58mm),2,-55°C ~ 125°C,,AVX Corporation,,,
INDUCTOR POWER,HLC02320HTTR,inductors\Inductor,32nH,175mA,,2.2Ohm Max,2GHz,450MHz,28 @ 450MHz,32nH,±3%,,Non-Magnetic,,0402 (1005 Metric),L,,,//media.digikey.com/pdf/Data%20Sheets/AVX%20PDFs/MLO%20High%20Current%20Inductors.pdf,FIXED IND 32NH 175MA 2.2 OHM SMD,Surface Mount,0.018 (0.45mm),0.039 L x 0.023 W (1.00mm x 0.58mm),2,-55°C ~ 125°C,,AVX Corporation,,,
INDUCTOR POWER,MCL1005-1R1-R,inductors\Inductor,1.1nH,400mA,,100mOhm Max,1GHz,100MHz,8 @ 100MHz,1.1nH,±0.3nH,,0402 (1005 Metric),,0402 (1005 Metric),L,,,https://www.eaton.com/content/dam/eaton/products/electronic-components/resources/data-sheet/eaton-mcl1005-multilayer-chip-inductor.pdf,FIXED IND 1X0.5X0.5MM 1.1NH,Surface Mount,0.026 (0.65mm),0.039 L x 0.020 W (1.00mm x 0.50mm),2,-55°C ~ 125°C,,Eaton - Electronics Division,,,
INDUCTOR POWER,MCL1005-220-R,inductors\Inductor,22nH,300mA,,600mOhm Max,1.9GHz,100MHz,8 @ 100MHz,22nH,±5%,,0402 (1005 Metric),,0402 (1005 Metric),L,,,https://www.eaton.com/content/dam/eaton/products/electronic-components/resources/data-sheet/eaton-mcl1005-multilayer-chip-inductor.pdf,FIXED IND 1X0.5X0.5MM 22NH,Surface Mount,0.026 (0.65mm),0.039 L x 0.020 W (1.00mm x 0.50mm),2,-55°C ~ 125°C,,Eaton - Electronics Division,,,
INDUCTOR POWER,MCL1005-100-R,inductors\Inductor,10nH,300mA,,400mOhm Max,3.2GHz,100MHz,8 @ 100MHz,10nH,±5%,,0402 (1005 Metric),,0402 (1005 Metric),L,,,https://www.eaton.com/content/dam/eaton/products/electronic-components/resources/data-sheet/eaton-mcl1005-multilayer-chip-inductor.pdf,FIXED IND 1X0.5X0.5MM 10NH,Surface Mount,0.026 (0.65mm),0.039 L x 0.020 W (1.00mm x 0.50mm),2,-55°C ~ 125°C,,Eaton - Electronics Division,,,
INDUCTOR POWER,MCL1005-1R5-R,inductors\Inductor,1.5nH,300mA,,100mOhm Max,6GHz,100MHz,8 @ 100MHz,1.5nH,±0.3nH,,0402 (1005 Metric),,0402 (1005 Metric),L,,,https://www.eaton.com/content/dam/eaton/products/electronic-components/resources/data-sheet/eaton-mcl1005-multilayer-chip-inductor.pdf,FIXED IND 1X0.5X0.5MM 1.5NH,Surface Mount,0.026 (0.65mm),0.039 L x 0.020 W (1.00mm x 0.50mm),2,-55°C ~ 125°C,,Eaton - Electronics Division,,,
INDUCTOR POWER,MCL1005-101-R,inductors\Inductor,100nH,150mA,,2.6Ohm Max,700MHz,100MHz,8 @ 100MHz,100nH,±5%,,0402 (1005 Metric),,0402 (1005 Metric),L,,,https://www.eaton.com/content/dam/eaton/products/electronic-components/resources/data-sheet/eaton-mcl1005-multilayer-chip-inductor.pdf,FIXED IND 1X0.5X0.5MM 100NH,Surface Mount,0.026 (0.65mm),0.039 L x 0.020 W (1.00mm x 0.50mm),2,-55°C ~ 125°C,,Eaton - Electronics Division,,,
INDUCTOR POWER,MHQ1005P3N9ST000,inductors\Inductor,3.9nH,900mA,,90mOhm Max,5GHz,100MHz,23 @ 250MHz,3.9nH,±0.3nH,,"Ceramic, Non-Magnetic",,0402 (1005 Metric),L,,,https://product.tdk.com/info/en/catalog/datasheets/inductor_commercial_high-frequency_mhq1005p_en.pdf?ref_disty=digikey,FIXED IND 3.9NH 900MA 90 MOHM,Surface Mount,0.024 (0.60mm),0.039 L x 0.020 W (1.00mm x 0.50mm),2,-55°C ~ 125°C,,TDK Corporation,,,
INDUCTOR POWER,MHQ1005P12NGT000,inductors\Inductor,12nH,450mA,,240mOhm Max,2.8GHz,100MHz,23 @ 250MHz,12nH,±2%,,"Ceramic, Non-Magnetic",,0402 (1005 Metric),L,,,https://product.tdk.com/info/en/catalog/datasheets/inductor_commercial_high-frequency_mhq1005p_en.pdf?ref_disty=digikey,FIXED IND 12NH 450MA 240 MOHM,Surface Mount,0.024 (0.60mm),0.039 L x 0.024 W (1.00mm x 0.60mm),2,-55°C ~ 125°C,,TDK Corporation,,,
INDUCTOR POWER,MHQ1005P1N8BT000,inductors\Inductor,1.8nH,1A,,40mOhm Max,9GHz,100MHz,23 @ 250MHz,1.8nH,±0.1nH,,"Ceramic, Non-Magnetic",,0402 (1005 Metric),L,,,https://product.tdk.com/info/en/catalog/datasheets/inductor_commercial_high-frequency_mhq1005p_en.pdf?ref_disty=digikey,FIXED IND 1.8NH 1A 40 MOHM SMD,Surface Mount,0.024 (0.60mm),0.039 L x 0.024 W (1.00mm x 0.60mm),2,-55°C ~ 125°C,,TDK Corporation,,,
INDUCTOR POWER,LQG15HH12NJ02D,inductors\Inductor,12nH,300mA,,280mOhm Max,3GHz,100MHz,8 @ 100MHz,12nH,±5%,,Air,,0402 (1005 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243B-9101.pdf,FIXED IND 12NH 300MA 280 MOHM,Surface Mount,0.022 (0.55mm),0.039 L x 0.020 W (1.00mm x 0.50mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR POWER,LQW15AN33NJ0ZD,inductors\Inductor,33nH,260mA,,630mOhm Max,3.2GHz,100MHz,25 @ 250MHz,33nH,±5%,,Air,,0402 (1005 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9114.pdf,INDUCTOR RF CHIP UNSHIELDED WIRE,Surface Mount,0.024 (0.60mm),0.039 L x 0.020 W (1.00mm x 0.50mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR POWER,LQG15HHR12J02D,inductors\Inductor,120nH,150mA,,1.3Ohm Max,600MHz,100MHz,8 @ 100MHz,120nH,±5%,,Air,,0402 (1005 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243B-9101.pdf,FIXED IND 120NH 150MA 1.3 OHM,Surface Mount,0.022 (0.55mm),0.039 L x 0.020 W (1.00mm x 0.50mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR POWER,36401E7N2ATDF,inductors\Inductor,7.2nH,260mA,,1.05Ohm Max,6GHz,500MHz,13 @ 500MHz,7.2nH,±0.2nH,,0402 (1005 Metric),,0402 (1005 Metric),L,,,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1773162&DocType=DS&DocLang=English,FIXED IND 7.2NH 260MA 1.05 OHM,Surface Mount,0.015 (0.37mm),0.039 L x 0.020 W (1.00mm x 0.50mm),2,,,TE Connectivity Passive Product,,,
INDUCTOR POWER,36401E1N0ATDF,inductors\Inductor,1nH,700mA,,150mOhm Max,12GHz,500MHz,13 @ 500MHz,1nH,±0.2nH,,0402 (1005 Metric),,0402 (1005 Metric),L,,,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1309350_PASSIVE_COMPONENT&DocType=CS&DocLang=English,FIXED IND 1NH 700MA 150 MOHM,Surface Mount,0.015 (0.37mm),0.039 L x 0.020 W (1.00mm x 0.50mm),2,,,TE Connectivity Passive Product,,,
INDUCTOR POWER,36401E18NGTDF,inductors\Inductor,18nH,100mA,,2.15Ohm Max,3.1GHz,500MHz,13 @ 500MHz,18nH,±2%,,0402 (1005 Metric),,0402 (1005 Metric),L,,,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1773162&DocType=DS&DocLang=English,FIXED IND 18NH 100MA 2.15 OHM,Surface Mount,0.015 (0.37mm),0.039 L x 0.020 W (1.00mm x 0.50mm),2,,,TE Connectivity Passive Product,,,
INDUCTOR POWER,36401E20N8GTDF,inductors\Inductor,20.8nH,90mA,,2.55Ohm Max,2.8GHz,500MHz,13 @ 500MHz,20.8nH,±2%,,0402 (1005 Metric),,0402 (1005 Metric),L,,,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1309350_PASSIVE_COMPONENT&DocType=CS&DocLang=English,FIXED IND 20.8NH 90MA 2.55 OHM,Surface Mount,0.015 (0.37mm),0.039 L x 0.020 W (1.00mm x 0.50mm),2,,,TE Connectivity Passive Product,,,
