Part Type,Part Number,Schematic Part,Part Value,Current Rating (Amps),Current - Saturation,DC Resistance (DCR),Frequency - Self Resonant,Inductance Frequency - Test,Q @ Freq,Inductance,Tolerance,Voltage,Material - Core,Allegro PCB Footprint,Package / Case,Pspice Model,Power,Availability,Data Sheet,Description,Mounting Type,Height - Seated (Max),Size,Number of Pins,Operating Temperature,Distributor Part Number,Manufacturer,Manufacturer Part Number,Price,ActivepartsID
INDUCTOR RF,LQW18AN9N5D00D,inductors\Inductor,9.5nH,650mA,,110mOhm Max,6GHz,100MHz,35 @ 250MHz,9.5nH,±0.5nH,,Non-Magnetic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-0024.pdf,FIXED IND 9.5NH 650MA 110 MOHM,Surface Mount,0.039 (1.00mm),0.063 L x 0.031 W (1.60mm x 0.80mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,744917068,inductors\Inductor,6.8nH,1.4A,,42mOhm Max,5.8GHz,250MHz,34 @ 250MHz,6.8nH,±2%,,Ceramic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://katalog.we-online.de/pbs/datasheet/744917068.pdf,FIXED IND 6.8NH 1.4A 42 MOHM SMD,Surface Mount,0.044 (1.11mm),0.067 L x 0.043 W (1.70mm x 1.10mm),2,-40°C ~ 125°C,,Würth Elektronik,,,
INDUCTOR RF,744917112,inductors\Inductor,12nH,1.1A,,115mOhm Max,4.1GHz,250MHz,30 @ 250MHz,12nH,±2%,,Ceramic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://katalog.we-online.de/pbs/datasheet/744917112.pdf,FIXED IND 12NH 1.1A 115 MOHM SMD,Surface Mount,0.043 (1.10mm),0.067 L x 0.043 W (1.70mm x 1.10mm),2,-40°C ~ 125°C,,Würth Elektronik,,,
INDUCTOR RF,744917156,inductors\Inductor,56nH,610mA,,300mOhm Max,2.2GHz,200MHz,40 @ 250MHz,56nH,±2%,,Ceramic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://katalog.we-online.de/pbs/datasheet/744917156.pdf,FIXED IND 56NH 610MA 300 MOHM,Surface Mount,0.043 (1.10mm),0.067 L x 0.043 W (1.70mm x 1.10mm),2,-40°C ~ 125°C,,Würth Elektronik,,,
INDUCTOR RF,744917122,inductors\Inductor,22nH,850mA,,140mOhm Max,3.15GHz,250MHz,35 @ 250MHz,22nH,±2%,,Ceramic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://katalog.we-online.de/pbs/datasheet/744917122.pdf,FIXED IND 22NH 850MA 140 MOHM,Surface Mount,0.043 (1.10mm),0.067 L x 0.043 W (1.70mm x 1.10mm),2,-40°C ~ 125°C,,Würth Elektronik,,,
INDUCTOR RF,744917215,inductors\Inductor,150nH,390mA,,820mOhm Max,1.35GHz,150MHz,38 @ 250MHz,150nH,±2%,,Ceramic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://katalog.we-online.de/pbs/datasheet/744917215.pdf,FIXED IND 150NH 390MA 820 MOHM,Surface Mount,0.043 (1.10mm),0.067 L x 0.043 W (1.70mm x 1.10mm),2,-40°C ~ 125°C,,Würth Elektronik,,,
INDUCTOR RF,744917172,inductors\Inductor,72nH,550mA,,420mOhm Max,1.9GHz,150MHz,37 @ 250MHz,72nH,±2%,,Ceramic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://katalog.we-online.de/pbs/datasheet/744917172.pdf,FIXED IND 72NH 550MA 420 MOHM,Surface Mount,0.043 (1.10mm),0.067 L x 0.043 W (1.70mm x 1.10mm),2,-40°C ~ 125°C,,Würth Elektronik,,,
INDUCTOR RF,744917111,inductors\Inductor,11nH,1.4A,,58mOhm Max,4.1GHz,250MHz,33 @ 250MHz,11nH,±2%,,Ceramic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://katalog.we-online.de/pbs/datasheet/744917111.pdf,FIXED IND 11NH 1.4A 58 MOHM SMD,Surface Mount,0.043 (1.10mm),0.067 L x 0.043 W (1.70mm x 1.10mm),2,-40°C ~ 125°C,,Würth Elektronik,,,
INDUCTOR RF,744917118,inductors\Inductor,18nH,1.2A,,66mOhm Max,3.3GHz,250MHz,33 @ 250MHz,18nH,±2%,,Ceramic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://katalog.we-online.de/pbs/datasheet/744917118.pdf,FIXED IND 18NH 1.2A 66 MOHM SMD,Surface Mount,0.043 (1.10mm),0.067 L x 0.043 W (1.70mm x 1.10mm),2,-40°C ~ 125°C,,Würth Elektronik,,,
INDUCTOR RF,744917143,inductors\Inductor,43nH,810mA,,225mOhm Max,2.45GHz,250MHz,36 @ 250MHz,43nH,±2%,,Ceramic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://katalog.we-online.de/pbs/datasheet/744917143.pdf,FIXED IND 43NH 810MA 225 MOHM,Surface Mount,0.043 (1.10mm),0.067 L x 0.043 W (1.70mm x 1.10mm),2,-40°C ~ 125°C,,Würth Elektronik,,,
INDUCTOR RF,744917230,inductors\Inductor,300nH,220mA,,2.8Ohm Max,990MHz,100MHz,25 @ 250MHz,300nH,±2%,,Ceramic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://katalog.we-online.de/pbs/datasheet/744917230.pdf,FIXED IND 300NH 220MA 2.8 OHM,Surface Mount,0.043 (1.10mm),0.067 L x 0.043 W (1.70mm x 1.10mm),2,-40°C ~ 125°C,,Würth Elektronik,,,
INDUCTOR RF,744917036,inductors\Inductor,3.6nH,1.9A,,31mOhm Max,9.7GHz,250MHz,32 @ 250MHz,3.6nH,±0.2nH,,Ceramic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://katalog.we-online.de/pbs/datasheet/744917036.pdf,FIXED IND 3.6NH 1.9A 31 MOHM SMD,Surface Mount,0.044 (1.11mm),0.067 L x 0.043 W (1.70mm x 1.10mm),2,-40°C ~ 125°C,,Würth Elektronik,,,
INDUCTOR RF,744917212,inductors\Inductor,120nH,420mA,,720mOhm Max,1.55GHz,150MHz,32 @ 250MHz,120nH,±2%,,Ceramic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://katalog.we-online.de/pbs/datasheet/744917212.pdf,FIXED IND 120NH 420MA 720 MOHM,Surface Mount,0.043 (1.10mm),0.067 L x 0.043 W (1.70mm x 1.10mm),2,-40°C ~ 125°C,,Würth Elektronik,,,
INDUCTOR RF,744917222,inductors\Inductor,220nH,280mA,,2Ohm Max,1.1GHz,100MHz,25 @ 250MHz,220nH,±2%,,Ceramic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://katalog.we-online.de/pbs/datasheet/744917222.pdf,FIXED IND 220NH 280MA 2 OHM SMD,Surface Mount,0.043 (1.10mm),0.067 L x 0.043 W (1.70mm x 1.10mm),2,-40°C ~ 125°C,,Würth Elektronik,,,
INDUCTOR RF,744917218,inductors\Inductor,180nH,310mA,,1.5Ohm Max,1.3GHz,100MHz,25 @ 250MHz,180nH,±2%,,Ceramic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://katalog.we-online.de/pbs/datasheet/744917218.pdf,FIXED IND 180NH 310MA 1.5 OHM,Surface Mount,0.043 (1.10mm),0.067 L x 0.043 W (1.70mm x 1.10mm),2,-40°C ~ 125°C,,Würth Elektronik,,,
INDUCTOR RF,744917175,inductors\Inductor,75nH,500mA,,520mOhm Max,1.9GHz,150MHz,37 @ 250MHz,75nH,±2%,,Ceramic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://katalog.we-online.de/pbs/datasheet/744917175.pdf,FIXED IND 75NH 500MA 520 MOHM,Surface Mount,0.043 (1.10mm),0.067 L x 0.043 W (1.70mm x 1.10mm),2,-40°C ~ 125°C,,Würth Elektronik,,,
INDUCTOR RF,744917136,inductors\Inductor,36nH,720mA,,225mOhm Max,2.5GHz,250MHz,35 @ 250MHz,36nH,±2%,,Ceramic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://katalog.we-online.de/pbs/datasheet/744917136.pdf,FIXED IND 36NH 720MA 225 MOHM,Surface Mount,0.043 (1.10mm),0.067 L x 0.043 W (1.70mm x 1.10mm),2,-40°C ~ 125°C,,Würth Elektronik,,,
INDUCTOR RF,744917168,inductors\Inductor,68nH,600mA,,330mOhm Max,2GHz,200MHz,37 @ 250MHz,68nH,±2%,,Ceramic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://katalog.we-online.de/pbs/datasheet/744917168.pdf,FIXED IND 68NH 600MA 330 MOHM,Surface Mount,0.043 (1.10mm),0.067 L x 0.043 W (1.70mm x 1.10mm),2,-40°C ~ 125°C,,Würth Elektronik,,,
INDUCTOR RF,744917075,inductors\Inductor,7.5nH,1.3A,,80mOhm Max,5.3GHz,250MHz,33 @ 250MHz,7.5nH,±2%,,Ceramic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://katalog.we-online.de/pbs/datasheet/744917075.pdf,FIXED IND 7.5NH 1.3A 80 MOHM SMD,Surface Mount,0.044 (1.11mm),0.067 L x 0.043 W (1.70mm x 1.10mm),2,-40°C ~ 125°C,,Würth Elektronik,,,
INDUCTOR RF,744917082,inductors\Inductor,8.2nH,1.4A,,54mOhm Max,5.9GHz,250MHz,37 @ 250MHz,8.2nH,±2%,,Ceramic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://katalog.we-online.de/pbs/datasheet/744917082.pdf,FIXED IND 8.2NH 1.4A 54 MOHM SMD,Surface Mount,0.044 (1.11mm),0.067 L x 0.043 W (1.70mm x 1.10mm),2,-40°C ~ 125°C,,Würth Elektronik,,,
INDUCTOR RF,744917051,inductors\Inductor,5.1nH,1.7A,,36mOhm Max,8.9GHz,250MHz,32 @ 250MHz,5.1nH,±0.2nH,,Ceramic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://katalog.we-online.de/pbs/datasheet/744917051.pdf,FIXED IND 5.1NH 1.7A 36 MOHM SMD,Surface Mount,0.044 (1.11mm),0.067 L x 0.043 W (1.70mm x 1.10mm),2,-40°C ~ 125°C,,Würth Elektronik,,,
INDUCTOR RF,744917220,inductors\Inductor,200nH,280mA,,2Ohm Max,1.25GHz,100MHz,38 @ 250MHz,200nH,±2%,,Ceramic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://katalog.we-online.de/pbs/datasheet/744917220.pdf,FIXED IND 200NH 280MA 2 OHM SMD,Surface Mount,0.043 (1.10mm),0.067 L x 0.043 W (1.70mm x 1.10mm),2,-40°C ~ 125°C,,Würth Elektronik,,,
INDUCTOR RF,744917239,inductors\Inductor,390nH,170mA,,4.7Ohm Max,880MHz,100MHz,25 @ 250MHz,390nH,±2%,,Ceramic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://katalog.we-online.de/pbs/datasheet/744917239.pdf,FIXED IND 390NH 170MA 4.7 OHM,Surface Mount,0.043 (1.10mm),0.067 L x 0.043 W (1.70mm x 1.10mm),2,-40°C ~ 125°C,,Würth Elektronik,,,
INDUCTOR RF,744917236,inductors\Inductor,360nH,170mA,,4.6Ohm Max,930MHz,100MHz,25 @ 250MHz,360nH,±2%,,Ceramic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://katalog.we-online.de/pbs/datasheet/744917236.pdf,FIXED IND 360NH 170MA 4.6 OHM,Surface Mount,0.043 (1.10mm),0.067 L x 0.043 W (1.70mm x 1.10mm),2,-40°C ~ 125°C,,Würth Elektronik,,,
INDUCTOR RF,744917211,inductors\Inductor,110nH,440mA,,580mOhm Max,1.6GHz,150MHz,38 @ 250MHz,110nH,±2%,,Ceramic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://katalog.we-online.de/pbs/datasheet/744917211.pdf,FIXED IND 110NH 440MA 580 MOHM,Surface Mount,0.043 (1.10mm),0.067 L x 0.043 W (1.70mm x 1.10mm),2,-40°C ~ 125°C,,Würth Elektronik,,,
INDUCTOR RF,744917127,inductors\Inductor,27nH,780mA,,200mOhm Max,2.8GHz,250MHz,35 @ 250MHz,27nH,±2%,,Ceramic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://katalog.we-online.de/pbs/datasheet/744917127.pdf,FIXED IND 27NH 780MA 200 MOHM,Surface Mount,0.043 (1.10mm),0.067 L x 0.043 W (1.70mm x 1.10mm),2,-40°C ~ 125°C,,Würth Elektronik,,,
INDUCTOR RF,744917091,inductors\Inductor,9.1nH,1.4A,,58mOhm Max,5.1GHz,250MHz,32 @ 250MHz,9.1nH,±2%,,Ceramic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://katalog.we-online.de/pbs/datasheet/744917091.pdf,FIXED IND 9.1NH 1.4A 58 MOHM SMD,Surface Mount,0.044 (1.11mm),0.067 L x 0.043 W (1.70mm x 1.10mm),2,-40°C ~ 125°C,,Würth Elektronik,,,
INDUCTOR RF,744917087,inductors\Inductor,8.7nH,1.4A,,54mOhm Max,5.5GHz,250MHz,46 @ 250MHz,8.7nH,±2%,,Ceramic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://katalog.we-online.de/pbs/datasheet/744917087.pdf,FIXED IND 8.7NH 1.4A 54 MOHM SMD,Surface Mount,0.044 (1.11mm),0.067 L x 0.043 W (1.70mm x 1.10mm),2,-40°C ~ 125°C,,Würth Elektronik,,,
INDUCTOR RF,744917060,inductors\Inductor,6nH,1.7A,,36mOhm Max,6GHz,250MHz,39 @ 250MHz,6nH,±0.2nH,,Ceramic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://katalog.we-online.de/pbs/datasheet/744917060.pdf,FIXED IND 6NH 1.7A 36 MOHM SMD,Surface Mount,0.044 (1.11mm),0.067 L x 0.043 W (1.70mm x 1.10mm),2,-40°C ~ 125°C,,Würth Elektronik,,,
INDUCTOR RF,744917233,inductors\Inductor,330nH,180mA,,3.6Ohm Max,930MHz,100MHz,25 @ 250MHz,330nH,±2%,,Ceramic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://katalog.we-online.de/pbs/datasheet/744917233.pdf,FIXED IND 330NH 180MA 3.6 OHM,Surface Mount,0.043 (1.10mm),0.067 L x 0.043 W (1.70mm x 1.10mm),2,-40°C ~ 125°C,,Würth Elektronik,,,
INDUCTOR RF,744917116,inductors\Inductor,16nH,1.1A,,85mOhm Max,3.5GHz,250MHz,36 @ 250MHz,16nH,±2%,,Ceramic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://katalog.we-online.de/pbs/datasheet/744917116.pdf,FIXED IND 16NH 1.1A 85 MOHM SMD,Surface Mount,0.043 (1.10mm),0.067 L x 0.043 W (1.70mm x 1.10mm),2,-40°C ~ 125°C,,Würth Elektronik,,,
INDUCTOR RF,744917124,inductors\Inductor,24nH,1.1A,,74mOhm Max,2.95GHz,250MHz,34 @ 250MHz,24nH,±2%,,Ceramic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://katalog.we-online.de/pbs/datasheet/744917124.pdf,FIXED IND 24NH 1.1A 74 MOHM SMD,Surface Mount,0.043 (1.10mm),0.067 L x 0.043 W (1.70mm x 1.10mm),2,-40°C ~ 125°C,,Würth Elektronik,,,
INDUCTOR RF,744917130,inductors\Inductor,30nH,920mA,,160mOhm Max,2.8GHz,250MHz,39 @ 250MHz,30nH,±2%,,Ceramic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://katalog.we-online.de/pbs/datasheet/744917130.pdf,FIXED IND 30NH 920MA 160 MOHM,Surface Mount,0.043 (1.10mm),0.067 L x 0.043 W (1.70mm x 1.10mm),2,-40°C ~ 125°C,,Würth Elektronik,,,
INDUCTOR RF,744917056,inductors\Inductor,5.6nH,1.7A,,36mOhm Max,6.6GHz,250MHz,38 @ 250MHz,5.6nH,±0.2nH,,Ceramic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://katalog.we-online.de/pbs/datasheet/744917056.pdf,FIXED IND 5.6NH 1.7A 36 MOHM SMD,Surface Mount,0.044 (1.11mm),0.067 L x 0.043 W (1.70mm x 1.10mm),2,-40°C ~ 125°C,,Würth Elektronik,,,
INDUCTOR RF,744917221,inductors\Inductor,210nH,280mA,,2Ohm Max,1.2GHz,100MHz,24 @ 250MHz,210nH,±2%,,Ceramic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://katalog.we-online.de/pbs/datasheet/744917221.pdf,FIXED IND 210NH 280MA 2 OHM SMD,Surface Mount,0.043 (1.10mm),0.067 L x 0.043 W (1.70mm x 1.10mm),2,-40°C ~ 125°C,,Würth Elektronik,,,
INDUCTOR RF,744917139,inductors\Inductor,39nH,680mA,,250mOhm Max,2.45GHz,250MHz,38 @ 250MHz,39nH,±2%,,Ceramic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://katalog.we-online.de/pbs/datasheet/744917139.pdf,FIXED IND 39NH 680MA 250 MOHM,Surface Mount,0.043 (1.10mm),0.067 L x 0.043 W (1.70mm x 1.10mm),2,-40°C ~ 125°C,,Würth Elektronik,,,
INDUCTOR RF,744917039,inductors\Inductor,3.9nH,1.6A,,39mOhm Max,7.5GHz,250MHz,28 @ 250MHz,3.9nH,±0.2nH,,Ceramic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://katalog.we-online.de/pbs/datasheet/744917039.pdf,FIXED IND 3.9NH 1.6A 39 MOHM SMD,Surface Mount,0.044 (1.11mm),0.067 L x 0.043 W (1.70mm x 1.10mm),2,-40°C ~ 125°C,,Würth Elektronik,,,
INDUCTOR RF,744917191,inductors\Inductor,91nH,440mA,,440mOhm Max,1.65GHz,150MHz,36 @ 250MHz,91nH,±2%,,Ceramic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://katalog.we-online.de/pbs/datasheet/744917191.pdf,FIXED IND 91NH 440MA 440 MOHM,Surface Mount,0.043 (1.10mm),0.067 L x 0.043 W (1.70mm x 1.10mm),2,-40°C ~ 125°C,,Würth Elektronik,,,
INDUCTOR RF,744917227,inductors\Inductor,270nH,260mA,,2.25Ohm Max,1.05GHz,100MHz,25 @ 250MHz,270nH,±2%,,Ceramic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://katalog.we-online.de/pbs/datasheet/744917227.pdf,FIXED IND 270NH 260MA 2.25 OHM,Surface Mount,0.043 (1.10mm),0.067 L x 0.043 W (1.70mm x 1.10mm),2,-40°C ~ 125°C,,Würth Elektronik,,,
INDUCTOR RF,744917182,inductors\Inductor,82nH,510mA,,460mOhm Max,1.8GHz,150MHz,35 @ 250MHz,82nH,±2%,,Ceramic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://katalog.we-online.de/pbs/datasheet/744917182.pdf,FIXED IND 82NH 510MA 460 MOHM,Surface Mount,0.043 (1.10mm),0.067 L x 0.043 W (1.70mm x 1.10mm),2,-40°C ~ 125°C,,Würth Elektronik,,,
INDUCTOR RF,744917147,inductors\Inductor,47nH,680mA,,240mOhm Max,2.3GHz,200MHz,38 @ 250MHz,47nH,±2%,,Ceramic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://katalog.we-online.de/pbs/datasheet/744917147.pdf,FIXED IND 47NH 680MA 240 MOHM,Surface Mount,0.043 (1.10mm),0.067 L x 0.043 W (1.70mm x 1.10mm),2,-40°C ~ 125°C,,Würth Elektronik,,,
INDUCTOR RF,744917123,inductors\Inductor,23nH,850mA,,190mOhm Max,3GHz,250MHz,32 @ 250MHz,23nH,±2%,,Ceramic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://katalog.we-online.de/pbs/datasheet/744917123.pdf,FIXED IND 23NH 850MA 190 MOHM,Surface Mount,0.043 (1.10mm),0.067 L x 0.043 W (1.70mm x 1.10mm),2,-40°C ~ 125°C,,Würth Elektronik,,,
INDUCTOR RF,LQW18AN43NG8ZD,inductors\Inductor,43nH,840mA,,210mOhm Max,2.78GHz,100MHz,40 @ 250MHz,43nH,±2%,,Non-Magnetic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9133.pdf,FIXED IND 43NH 840MA 210 MOHM,Surface Mount,0.039 (1.00mm),0.063 L x 0.031 W (1.60mm x 0.80mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW18ANR18G8ZD,inductors\Inductor,180nH,310mA,,1.65Ohm Max,1.38GHz,100MHz,25 @ 100MHz,180nH,±2%,,Non-Magnetic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9133.pdf,FIXED IND 180NH 310MA 1.65 OHM,Surface Mount,0.039 (1.00mm),0.063 L x 0.031 W (1.60mm x 0.80mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW18AN56NG8ZD,inductors\Inductor,56nH,770mA,,260mOhm Max,2.6GHz,100MHz,38 @ 200MHz,56nH,±2%,,Non-Magnetic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9133.pdf,FIXED IND 56NH 770MA 260 MOHM,Surface Mount,0.039 (1.00mm),0.063 L x 0.031 W (1.60mm x 0.80mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW18AN2N2C8ZD,inductors\Inductor,2.2nH,3.2A,,18mOhm Max,15GHz,100MHz,24 @ 250MHz,2.2nH,±0.2nH,,Non-Magnetic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9133.pdf,FIXED IND 2.2NH 3.2A 18 MOHM,Surface Mount,0.039 (1.00mm),0.063 L x 0.031 W (1.60mm x 0.80mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW18AN8N2C8ZD,inductors\Inductor,8.2nH,1.6A,,52mOhm Max,4.75GHz,100MHz,38 @ 250MHz,8.2nH,±0.2nH,,Non-Magnetic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9133.pdf,FIXED IND 8.2NH 1.6A 52 MOHM,Surface Mount,0.039 (1.00mm),0.063 L x 0.031 W (1.60mm x 0.80mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW18AN4N3G8ZD,inductors\Inductor,4.3nH,2.1A,,36mOhm Max,11.6GHz,100MHz,35 @ 250MHz,4.3nH,±2%,,Non-Magnetic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9133.pdf,FIXED IND 4.3NH 2.1A 36 MOHM,Surface Mount,0.039 (1.00mm),0.063 L x 0.031 W (1.60mm x 0.80mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW18ANR20G8ZD,inductors\Inductor,200nH,290mA,,1.74Ohm Max,1.35GHz,100MHz,25 @ 100MHz,200nH,±2%,,Non-Magnetic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9133.pdf,FIXED IND 200NH 290MA 1.74 OHM,Surface Mount,0.039 (1.00mm),0.063 L x 0.031 W (1.60mm x 0.80mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW18AN30NG8ZD,inductors\Inductor,30nH,1.1A,,120mOhm Max,2.88GHz,100MHz,40 @ 250MHz,30nH,±2%,,Non-Magnetic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9133.pdf,FIXED IND 30NH 1.1A 120 MOHM,Surface Mount,0.039 (1.00mm),0.063 L x 0.031 W (1.60mm x 0.80mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW18ANR39G8ZD,inductors\Inductor,390nH,190mA,,4.23Ohm Max,1.1GHz,100MHz,25 @ 100MHz,390nH,±2%,,Non-Magnetic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9133.pdf,FIXED IND 390NH 190MA 4.23 OHM,Surface Mount,0.039 (1.00mm),0.063 L x 0.031 W (1.60mm x 0.80mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW18AN18NG8ZD,inductors\Inductor,18nH,1.4A,,75mOhm Max,4.6GHz,100MHz,40 @ 250MHz,18nH,±2%,,Non-Magnetic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9133.pdf,FIXED IND 18NH 1.4A 75 MOHM,Surface Mount,0.039 (1.00mm),0.063 L x 0.031 W (1.60mm x 0.80mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW18AN7N2C8ZD,inductors\Inductor,7.2nH,1.9A,,40mOhm Max,6.65GHz,100MHz,38 @ 250MHz,7.2nH,±0.2nH,,Non-Magnetic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9133.pdf,FIXED IND 7.2NH 1.9A 40 MOHM,Surface Mount,0.039 (1.00mm),0.063 L x 0.031 W (1.60mm x 0.80mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW18AN5N6C8ZD,inductors\Inductor,5.6nH,1.9A,,40mOhm Max,6.65GHz,100MHz,38 @ 250MHz,5.6nH,±0.2nH,,Non-Magnetic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9133.pdf,FIXED IND 5.6NH 1.9A 40 MOHM,Surface Mount,0.039 (1.00mm),0.063 L x 0.031 W (1.60mm x 0.80mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW18AN7N5G8ZD,inductors\Inductor,7.5nH,1.5A,,48mOhm Max,7GHz,100MHz,35 @ 250MHz,7.5nH,±2%,,Non-Magnetic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9133.pdf,FIXED IND 7.5NH 1.5A 48 MOHM,Surface Mount,0.039 (1.00mm),0.063 L x 0.031 W (1.60mm x 0.80mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW18AN11NG8ZD,inductors\Inductor,11nH,1.6A,,52mOhm Max,4.75GHz,100MHz,40 @ 250MHz,11nH,±2%,,Non-Magnetic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9133.pdf,FIXED IND 11NH 1.6A 52 MOHM,Surface Mount,0.039 (1.00mm),0.063 L x 0.031 W (1.60mm x 0.80mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW18ANR15G8ZD,inductors\Inductor,150nH,420mA,,870mOhm Max,1.58GHz,100MHz,28 @ 150MHz,150nH,±2%,,Non-Magnetic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9133.pdf,FIXED IND 150NH 420MA 870 MOHM,Surface Mount,0.039 (1.00mm),0.063 L x 0.031 W (1.60mm x 0.80mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW18ANR10G8ZD,inductors\Inductor,100nH,490mA,,630mOhm Max,1.75GHz,100MHz,34 @ 150MHz,100nH,±2%,,Non-Magnetic,L_0603_1608Metric,0603 (1608 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9133.pdf,FIXED IND 100NH 490MA 630 MOHM,Surface Mount,0.039 (1.00mm),0.063 L x 0.031 W (1.60mm x 0.80mm),2,-55°C ~ 125°C,,Murata Electronics,,,
