"Applications","Capacitance","Comment","ComponentLink1Description","ComponentLink1URL","ComponentLink2Description","ComponentLink2URL","ComponentLink3Description","ComponentLink3URL","ComponentLink4Description","ComponentLink4URL","ComponentLink5Description","ComponentLink5URL","ComponentLink6Description","ComponentLink6URL","Description","Device Package","Failure Rate","Features","Footprint Path","Footprint Path 2","Footprint Path 3","Footprint Ref","Footprint Ref 2","Footprint Ref 3","Height - Seated (Max)","LastUpdated","Lead Spacing","Lead Style","Lifecycle Status","Manufacturer","Part Number","Minimum Order","Mounting Type","Operating Temperature","Package / Case","Packaging","PartId","Part Status","Price","Ratings","Series","Size / Dimension","Supplier 1","Supplier Part Number 1","Supplier 2","Supplier Part Number 2","Supplier 3","Supplier Part Number 3","Supplier 4","Supplier Part Number 4","Supplier 5","Supplier Part Number 5","Supplier 6","Supplier Part Number 6","Library Path","Library Ref","Temperature Coefficient","Thickness (Max)","Tolerance","Type","Value","Voltage - Rated"
"RF, Microwave, High Frequency","24pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/CBR04C240F2GAC.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/CBR04C240F2GAC/399-16334-1-ND/7649919,"","","","","","","","",CAP CER 24PF 200V 1% COG 0402,"0402 (1005 Metric)","","High Q, Low Loss, Ultra Low ESR",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:09.907000","","",Active,KEMET,CBR04C240F2GAC,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"8331",Active,"0.27","",CBR-SMD RF C0G,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"399-16334-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.022 (0.55mm)",±1%,"","24pF","200V"
General Purpose,"0.047uF",=Value,Datasheet,https://www.knowlescapacitors.com/getattachment/6c8d48ef-fc2b-4752-ae2c-ce6c208de0c4/High-Capacitance-Chip.aspx,DigiKey Link,http://digikey.com/product-detail/en/knowles-novacap/0402BB473K160YT/1763-1173-1-ND/7304312,"","","","","","","","",CAP CER 0.047UF 16V X7R 0402,"0402 (1005 Metric)","","",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:09.897000","","",Active,Knowles Novacap,"0402BB473K160YT","1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"8334",Active,"0.32","",-,"0.040 L x 0.020 W (1.02mm x 0.51mm)",DigiKey,"1763-1173-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.024 (0.61mm)",±10%,"","0.047uF","16V"
SMPS Filtering,"4.7uF",=Value,Datasheet,https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=AMK105BC6475MV-F &u=M,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/AMK105BC6475MV-F/587-6266-1-ND/9916387,"","","","","","","","",CAP CER 4.7UF 4V X6S 0402,"0402 (1005 Metric)","","",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:09.880000","","",Active,Taiyo Yuden,AMK105BC6475MV-F,"1","Surface Mount, MLCC",-55°C ~ 105°C,"0402 (1005 Metric)",TapeAndReel,"8338",Active,"0.02","",M,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"587-6266-1-ND","","","","","","","","","","",,capacitors\capacitor,X6S,"0.026 (0.65mm)",±20%,"","4.7uF","4V"
General Purpose,"2.2uF",=Value,Datasheet,https://global.kyocera.com/prdct/electro/product/pdf/cm_e.pdf,DigiKey Link,http://digikey.com/product-detail/en/kyocera-international-inc-electronic-components/CM05X7S225M04AH065/1253-2054-1-ND/10197150,"","","","","","","","",CAP CER 2.2UF 4V X7S 0402,"0402 (1005 Metric)","","",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:09.860000","","",Active,Kyocera International Inc. Electronic Components,CM05X7S225M04AH065,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"8343",Active,"0.05","",CM,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"1253-2054-1-ND","","","","","","","","","","",,capacitors\capacitor,X7S,"0.026 (0.65mm)",±20%,"","2.2uF","4V"
General Purpose,"100pF",=Value,Datasheet,http://datasheets.avx.com/LD-Series.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/LD023C101KAB2A/478-13104-1-ND/9948620,"","","","","","","","",CAP CER 100PF 25V X7R 0402,"0402 (1005 Metric)","","",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:09.853000","","",Active,AVX Corporation,LD023C101KAB2A,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"8348",Active,"0.15","",LD,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"478-13104-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.022 (0.56mm)",±10%,"","100pF","25V"
General Purpose,"120pF",=Value,Datasheet,http://datasheets.avx.com/LD-Series.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/LD025A121FAB2A/478-12906-1-ND/9949199,"","","","","","","","",CAP CER 120PF 50V NP0 0402,"0402 (1005 Metric)","","",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:09.840000","","",Active,AVX Corporation,LD025A121FAB2A,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"8351",Active,"0.23","",LD,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"478-12906-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.022 (0.56mm)",±1%,"","120pF","50V"
High Reliability,"1000pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/specsheet/C0402K102J3EML7189.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/M3253502E1Z102JZMBTR/1001-2500-1-ND/8567147,"","","","","","","","",CAP CER 1000PF 25V C0G/NP0 0402,"0402 (1005 Metric)",M (1%),Low ESL,,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:09.820000","","",Active,KEMET,M3253502E1Z102JZMBTR,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"8358",Active,"2.60","","Military, MIL-PRF-32535","0.040 L x 0.020 W (1.02mm x 0.51mm)",DigiKey,"1001-2500-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.024 (0.61mm)",±5%,"","1000pF","25V"
General Purpose,"1pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C0402C109C5GACTU.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C0402C109C5GACTU/399-7767-1-ND/3471490,"","","","","","","","",CAP CER 1PF 50V C0G/NP0 0402,"0402 (1005 Metric)","",Low ESL,,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:09.797000","","",Active,KEMET,C0402C109C5GACTU,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"8363",Active,"0.01","",SMD Comm C0G,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"399-7767-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.022 (0.55mm)",±0.25pF,"","1pF","50V"
General Purpose,"1.2pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C0402C129C5GACTU.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C0402C129C5GACTU/399-1001-1-ND/411276,"","","","","","","","",CAP CER 1.2PF 50V C0G/NP0 0402,"0402 (1005 Metric)","",Low ESL,,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:09.793000","","",Active,KEMET,C0402C129C5GACTU,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"8365",Active,"0.01","",SMD Comm C0G,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"399-1001-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.022 (0.55mm)",±0.25pF,"","1.2pF","50V"
General Purpose,"3.9pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C0402C399C5GACTU.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C0402C399C5GACTU/399-7793-1-ND/3471516,"","","","","","","","",CAP CER 3.9PF 50V C0G/NP0 0402,"0402 (1005 Metric)","",Low ESL,,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:09.787000","","",Active,KEMET,C0402C399C5GACTU,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"8368",Active,"0.01","",SMD Comm C0G,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"399-7793-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.022 (0.55mm)",±0.25pF,"","3.9pF","50V"
Automotive,"120pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C0402C121J5GACAUTO.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C0402C121J5GACAUTO/399-15786-1-ND/7516286,"","","","","","","","",CAP CER 120PF 50V C0G/NP0 0402,"0402 (1005 Metric)","",Low ESL,,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:09.770000","","",Active,KEMET,C0402C121J5GACAUTO,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"8372",Active,"0.01",AEC-Q200,SMD Auto C0G,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"399-15786-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.022 (0.55mm)",±5%,"","120pF","50V"
"Automotive, Bypass, Decoupling","100pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C0402C101K5RACAUTO.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C0402C101K5RACAUTO/399-19358-1-ND/9694265,"","","","","","","","",CAP CER 100PF 50V X7R 0402,"0402 (1005 Metric)","","",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:09.767000","","",Active,KEMET,C0402C101K5RACAUTO,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"8375",Active,"0.01",AEC-Q200,SMD Auto X7R,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"399-19358-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.022 (0.55mm)",±10%,"","100pF","50V"
"Bypass, Decoupling","0.022uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C0402C223K3RACTU.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C0402C223K3RACTU/399-7779-1-ND/3471502,"","","","","","","","",CAP CER 0.022UF 25V X7R 0402,"0402 (1005 Metric)","","",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:09.760000","","",Active,KEMET,C0402C223K3RACTU,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"8378",Active,"0.01","",SMD Comm X7R,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"399-7779-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.022 (0.55mm)",±10%,"","0.022uF","25V"
General Purpose,"1000pF",=Value,"","",DigiKey Link,http://digikey.com/product-detail/en/kemet/C0402C102J5GACTU/399-10034-1-ND/3739527,"","","","","","","","",CAP CER 1000PF 50V C0G/NP0 0402,"0402 (1005 Metric)","",Low ESL,,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:09.740000","","",Active,KEMET,C0402C102J5GACTU,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"8383",Active,"0.01","",SMD Comm C0G,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"399-10034-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.022 (0.55mm)",±5%,"","1000pF","50V"
Automotive,"22pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C0402C220J5GACAUTO.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C0402C220J5GACAUTO/399-17374-1-ND/8570341,"","","","","","","","",CAP CER 22PF 50V NP0 0402,"0402 (1005 Metric)","",Low ESL,,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:09.737000","","",Active,KEMET,C0402C220J5GACAUTO,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"8390",Active,"0.01",AEC-Q200,SMD Auto C0G,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"399-17374-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.022 (0.55mm)",±5%,"","22pF","50V"
Automotive,"15pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C0402C150J5GACAUTO.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C0402C150J5GACAUTO/399-14421-1-ND/7103713,"","","","","","","","",CAP CER 15PF 50V NP0 0402,"0402 (1005 Metric)","",Low ESL,,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:09.727000","","",Active,KEMET,C0402C150J5GACAUTO,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"8392",Active,"0.01",AEC-Q200,SMD Auto C0G,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"399-14421-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.022 (0.55mm)",±5%,"","15pF","50V"
Automotive,"0.22uF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/partnumbering_e_02.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRT155R61E224KE01D/490-12265-1-ND/5416966,"","","","","","","","",CAP CER 0.22UF 25V X5R 0402,"0402 (1005 Metric)","","",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:09.723000","","",Active,Murata Electronics,GRT155R61E224KE01D,"1","Surface Mount, MLCC",-55°C ~ 85°C,"0402 (1005 Metric)",TapeAndReel,"8394",Active,"0.01",AEC-Q200,GRT,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"490-12265-1-ND","","","","","","","","","","",,capacitors\capacitor,X5R,"0.022 (0.55mm)",±10%,"","0.22uF","25V"
General Purpose,"100pF",=Value,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_17.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/CC0402FRNPO9BN101/311-3329-1-ND/6818299,"","","","","","","","",CAP CER 100PF 50V NPO 0402,"0402 (1005 Metric)","","",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:09.717000","","",Active,Yageo,CC0402FRNPO9BN101,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"8397",Active,"0.01","",CC,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"311-3329-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.022 (0.55mm)",±1%,"","100pF","50V"
General Purpose,"0.47uF",=Value,Datasheet,http://www.yageo.com/documents/recent/UPY-GPHC_Y5V_6.3V-to-50V_8.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/CC0402ZRY5V7BB474/311-1735-1-ND/5195637,"","","","","","","","",CAP CER 0.47UF 16V Y5V 0402,"0402 (1005 Metric)","","",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:09.697000","","",Active,Yageo,CC0402ZRY5V7BB474,"1","Surface Mount, MLCC",-30°C ~ 85°C,"0402 (1005 Metric)",TapeAndReel,"8400",Active,"0.01","",CC,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"311-1735-1-ND","","","","","","","","","","",,capacitors\capacitor,Y5V (F),"0.022 (0.55mm)","-20%, +80%","","0.47uF","16V"
Automotive,"12pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H120FA16-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GCM1555C1H120FA16J/490-16459-1-ND/7363441,"","","","","","","","",CAP CER 12PF 50V C0G/NP0 0402,"0402 (1005 Metric)","","",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:09.690000","","",Active,Murata Electronics,GCM1555C1H120FA16J,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"8402",Active,"0.01",AEC-Q200,GCM,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"490-16459-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.022 (0.55mm)",±1%,"","12pF","50V"
General Purpose,"330pF",=Value,Datasheet,https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx?la=en-us,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM1555C1H331JA01D/490-1295-1-ND/587917,"","","","","","","","",CAP CER 330PF 50V C0G/NP0 0402,"0402 (1005 Metric)","","",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:09.687000","","",Active,Murata Electronics,GRM1555C1H331JA01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"8405",Active,"0.01","",GRM,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"490-1295-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.022 (0.55mm)",±5%,"","330pF","50V"
General Purpose,"270pF",=Value,Datasheet,https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx?la=en-us,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM1555C1H271JA01D/490-1294-1-ND/587902,"","","","","","","","",CAP CER 270PF 50V C0G/NP0 0402,"0402 (1005 Metric)","","",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:09.683000","","",Active,Murata Electronics,GRM1555C1H271JA01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"8409",Active,"0.01","",GRM,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"490-1294-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.022 (0.55mm)",±5%,"","270pF","50V"
"RF, Microwave, High Frequency","1.5pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM1555C1H1R5CB01-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GJM1555C1H1R5CB01D/490-3087-1-ND/702353,"","","","","","","","",CAP CER 1.5PF 50V C0G/NP0 0402,"0402 (1005 Metric)","","High Q, Low Loss",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:09.680000","","",Active,Murata Electronics,GJM1555C1H1R5CB01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"8411",Active,"0.01","",GJM,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"490-3087-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.022 (0.55mm)",±0.25pF,"","1.5pF","50V"
"RF, Microwave, High Frequency","3.9pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM1555C1H3R9CB01-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GJM1555C1H3R9CB01D/490-3097-1-ND/702363,"","","","","","","","",CAP CER 3.9PF 50V C0G/NP0 0402,"0402 (1005 Metric)","","High Q, Low Loss",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:09.677000","","",Active,Murata Electronics,GJM1555C1H3R9CB01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"8414",Active,"0.01","",GJM,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"490-3097-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.022 (0.55mm)",±0.25pF,"","3.9pF","50V"
General Purpose,"0.047uF",=Value,Datasheet,https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx?la=en-us,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM155R71E473JA88D/490-7762-1-ND/4358039,"","","","","","","","",CAP CER 0.047UF 25V X7R 0402,"0402 (1005 Metric)","","",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:09.670000","","",Active,Murata Electronics,GRM155R71E473JA88D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"8417",Active,"0.01","",GRM,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"490-7762-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.022 (0.55mm)",±5%,"","0.047uF","25V"
"RF, Microwave, High Frequency","2pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM1555C1H2R0CB01-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GJM1555C1H2R0CB01D/490-3090-1-ND/702356,"","","","","","","","",CAP CER 2PF 50V C0G/NP0 0402,"0402 (1005 Metric)","","High Q, Low Loss",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:09.667000","","",Active,Murata Electronics,GJM1555C1H2R0CB01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"8420",Active,"0.01","",GJM,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"490-3090-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.022 (0.55mm)",±0.25pF,"","2pF","50V"
"RF, Microwave, High Frequency","1.2pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM1555C1H1R2CB01-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GJM1555C1H1R2CB01D/490-3085-1-ND/702351,"","","","","","","","",CAP CER 1.2PF 50V C0G/NP0 0402,"0402 (1005 Metric)","","High Q, Low Loss",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:09.663000","","",Active,Murata Electronics,GJM1555C1H1R2CB01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"8423",Active,"0.01","",GJM,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"490-3085-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.022 (0.55mm)",±0.25pF,"","1.2pF","50V"
"RF, Microwave, High Frequency","4.3pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM1555C1H4R3CB01-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GJM1555C1H4R3CB01D/490-3099-1-ND/702365,"","","","","","","","",CAP CER 4.3PF 50V C0G/NP0 0402,"0402 (1005 Metric)","","High Q, Low Loss",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:09.660000","","",Active,Murata Electronics,GJM1555C1H4R3CB01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"8427",Active,"0.01","",GJM,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"490-3099-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.022 (0.55mm)",±0.25pF,"","4.3pF","50V"
"RF, Microwave, High Frequency","2.4pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM1555C1H2R4CB01-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GJM1555C1H2R4CB01D/490-3092-1-ND/702358,"","","","","","","","",CAP CER 2.4PF 50V C0G/NP0 0402,"0402 (1005 Metric)","","High Q, Low Loss",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:09.657000","","",Active,Murata Electronics,GJM1555C1H2R4CB01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"8430",Active,"0.01","",GJM,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"490-3092-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.022 (0.55mm)",±0.25pF,"","2.4pF","50V"
"RF, Microwave, High Frequency","3pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM1555C1H3R0CB01-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GJM1555C1H3R0CB01D/490-3094-1-ND/702360,"","","","","","","","",CAP CER 3PF 50V C0G/NP0 0402,"0402 (1005 Metric)","","High Q, Low Loss",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:09.653000","","",Active,Murata Electronics,GJM1555C1H3R0CB01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"8433",Active,"0.01","",GJM,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"490-3094-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.022 (0.55mm)",±0.25pF,"","3pF","50V"
"Automotive, Bypass, Decoupling","3300pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C0402C332K5RACAUTO.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C0402C332K5RACAUTO/399-15992-1-ND/7516491,"","","","","","","","",CAP CER 3300PF 50V X7R 0402,"0402 (1005 Metric)","","",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:09.650000","","",Active,KEMET,C0402C332K5RACAUTO,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"8436",Active,"0.01",AEC-Q200,SMD Auto X7R,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"399-15992-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.022 (0.55mm)",±10%,"","3300pF","50V"
"RF, Microwave, High Frequency","1.8pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM1555C1H1R8CB01-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GJM1555C1H1R8CB01D/490-3089-1-ND/702355,"","","","","","","","",CAP CER 1.8PF 50V C0G/NP0 0402,"0402 (1005 Metric)","","High Q, Low Loss",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:09.647000","","",Active,Murata Electronics,GJM1555C1H1R8CB01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"8439",Active,"0.01","",GJM,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"490-3089-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.022 (0.55mm)",±0.25pF,"","1.8pF","50V"
