"Comment","ComponentLink1Description","ComponentLink1URL","ComponentLink2Description","ComponentLink2URL","ComponentLink3Description","ComponentLink3URL","ComponentLink4Description","ComponentLink4URL","ComponentLink5Description","ComponentLink5URL","ComponentLink6Description","ComponentLink6URL","Composition","Description","Device Package","Failure Rate","Features","Footprint Path","Footprint Path 2","Footprint Path 3","Footprint Ref","Footprint Ref 2","Footprint Ref 3","Height - Seated (Max)","LastUpdated","Lifecycle Status","Manufacturer","Part Number","Minimum Order","Number of Terminations","Operating Temperature","Package / Case","Packaging","PartId","Part Status","Power (Watts)","Price","Ratings","Resistance","Series","Size / Dimension","Supplier 1","Supplier Part Number 1","Supplier 2","Supplier Part Number 2","Supplier 3","Supplier Part Number 3","Supplier 4","Supplier Part Number 4","Supplier 5","Supplier Part Number 5","Supplier 6","Supplier Part Number 6","Supplier Device Package","Library Path","Library Ref","Temperature Coefficient","Tolerance","Type","Value"
=Value,Datasheet,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1773269&DocType=DS&DocLang=English,DigiKey Link,http://digikey.com/product-detail/en/te-connectivity-passive-product/RLP73M3AR027FTDF/A109680CT-ND/4032446,"","","","","","","","",Thick Film,RES 0.027 OHM 1% 2W 2512,"2512 (6432 Metric)","",Current Sense,,,,STACKPOLE CSR2512,,,"0.028 (0.70mm)","2020-09-02 01:18:04.997000",Active,TE Connectivity Passive Product,RLP73M3AR027FTDF,"1","2",-55°C ~ 155°C,"2512 (6432 Metric)",TapeAndReel,"1762",Active,"2W","0.21","","27m","RL73, CGS","0.250 L x 0.124 W (6.35mm x 3.15mm)",DigiKey,A109680CT-ND,"","","","","","","","","","","2512",,"resistors\Resistor,resistors\Resistor1",±400ppm/°C,±1%,"","27m"
=Value,Datasheet,https://www.rohm.com/datasheet/PMR18EZPFV/pmr-e,DigiKey Link,http://digikey.com/product-detail/en/rohm-semiconductor/PMR100HZPFV1L00/RHM.001AUCT-ND/2094562,"","","","","","","","",Thick Film,RES 0.001 OHM 1% 2W 2512,"2512 (6432 Metric)","","Automotive AEC-Q200, Current Sense",,,,STACKPOLE CSR2512,,,"0.019 (0.47mm)","2020-09-02 01:18:04.990000",Active,Rohm Semiconductor,PMR100HZPFV1L00,"1","2",-55°C ~ 155°C,"2512 (6432 Metric)",TapeAndReel,"1763",Active,"2W","0.19",AEC-Q200,"1m",PMR,"0.252 L x 0.126 W (6.40mm x 3.20mm)",DigiKey,RHM.001AUCT-ND,"","","","","","","","","","","2512",,"resistors\Resistor,resistors\Resistor1",±150ppm/°C,±1%,"","1m"
=Value,Datasheet,https://www.seielect.com/catalog/sei-csr_csrn.pdf,DigiKey Link,http://digikey.com/product-detail/en/stackpole-electronics-inc/CSRN2512FKR100/CSRN2512FKR100CT-ND/1646258,"","","","","","","","",Thick Film,RES 0.1 OHM 1% 2W 2512,"2512 (6432 Metric)","",Current Sense,,,,STACKPOLE CSR2512,,,"0.028 (0.70mm)","2020-09-02 01:18:04.987000",Active,Stackpole Electronics Inc,CSRN2512FKR100,"1","2",-55°C ~ 155°C,"2512 (6432 Metric)",TapeAndReel,"1764",Active,"2W","0.13","","100m",CSRN,"0.250 L x 0.124 W (6.35mm x 3.15mm)",DigiKey,CSRN2512FKR100CT-ND,"","","","","","","","","","","2512",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","100m"
=Value,Datasheet,https://www.seielect.com/catalog/sei-csr_csrn.pdf,DigiKey Link,http://digikey.com/product-detail/en/stackpole-electronics-inc/CSRN2512FKR150/CSRN2512FKR150CT-ND/1788139,"","","","","","","","",Thick Film,RES 0.15 OHM 1% 2W 2512,"2512 (6432 Metric)","",Current Sense,,,,STACKPOLE CSR2512,,,"0.028 (0.70mm)","2020-09-02 01:18:04.983000",Active,Stackpole Electronics Inc,CSRN2512FKR150,"1","2",-55°C ~ 155°C,"2512 (6432 Metric)",TapeAndReel,"1765",Active,"2W","0.13","","150m",CSRN,"0.250 L x 0.124 W (6.35mm x 3.15mm)",DigiKey,CSRN2512FKR150CT-ND,"","","","","","","","","","","2512",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","150m"
=Value,Datasheet,https://www.seielect.com/catalog/sei-csr_csrn.pdf,DigiKey Link,http://digikey.com/product-detail/en/stackpole-electronics-inc/CSRN2512FKR200/CSRN2512FKR200CT-ND/1788160,"","","","","","","","",Thick Film,RES 0.2 OHM 1% 2W 2512,"2512 (6432 Metric)","",Current Sense,,,,STACKPOLE CSR2512,,,"0.028 (0.70mm)","2020-09-02 01:18:04.980000",Active,Stackpole Electronics Inc,CSRN2512FKR200,"1","2",-55°C ~ 155°C,"2512 (6432 Metric)",TapeAndReel,"1766",Active,"2W","0.13","","200m",CSRN,"0.250 L x 0.124 W (6.35mm x 3.15mm)",DigiKey,CSRN2512FKR200CT-ND,"","","","","","","","","","","2512",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","200m"
=Value,Datasheet,https://www.seielect.com/catalog/sei-csr_csrn.pdf,DigiKey Link,http://digikey.com/product-detail/en/stackpole-electronics-inc/CSRN2512FKR250/CSRN2512FKR250CT-ND/1788140,"","","","","","","","",Thick Film,RES 0.25 OHM 1% 2W 2512,"2512 (6432 Metric)","",Current Sense,,,,STACKPOLE CSR2512,,,"0.028 (0.70mm)","2020-09-02 01:18:04.977000",Active,Stackpole Electronics Inc,CSRN2512FKR250,"1","2",-55°C ~ 155°C,"2512 (6432 Metric)",TapeAndReel,"1767",Active,"2W","0.13","","250m",CSRN,"0.250 L x 0.124 W (6.35mm x 3.15mm)",DigiKey,CSRN2512FKR250CT-ND,"","","","","","","","","","","2512",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","250m"
=Value,Datasheet,https://www.seielect.com/catalog/sei-csr_csrn.pdf,DigiKey Link,http://digikey.com/product-detail/en/stackpole-electronics-inc/CSRN2512FKR300/CSRN2512FKR300CT-ND/1788161,"","","","","","","","",Thick Film,RES 0.3 OHM 1% 2W 2512,"2512 (6432 Metric)","",Current Sense,,,,STACKPOLE CSR2512,,,"0.028 (0.70mm)","2020-09-02 01:18:04.970000",Active,Stackpole Electronics Inc,CSRN2512FKR300,"1","2",-55°C ~ 155°C,"2512 (6432 Metric)",TapeAndReel,"1768",Active,"2W","0.13","","300m",CSRN,"0.250 L x 0.124 W (6.35mm x 3.15mm)",DigiKey,CSRN2512FKR300CT-ND,"","","","","","","","","","","2512",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","300m"
=Value,Datasheet,https://www.seielect.com/catalog/sei-csr_csrn.pdf,DigiKey Link,http://digikey.com/product-detail/en/stackpole-electronics-inc/CSRN2512FKR470/CSRN2512FKR470CT-ND/1788143,"","","","","","","","",Thick Film,RES 0.47 OHM 1% 2W 2512,"2512 (6432 Metric)","",Current Sense,,,,STACKPOLE CSR2512,,,"0.028 (0.70mm)","2020-09-02 01:18:04.967000",Active,Stackpole Electronics Inc,CSRN2512FKR470,"1","2",-55°C ~ 155°C,"2512 (6432 Metric)",TapeAndReel,"1769",Active,"2W","0.13","","470m",CSRN,"0.250 L x 0.124 W (6.35mm x 3.15mm)",DigiKey,CSRN2512FKR470CT-ND,"","","","","","","","","","","2512",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","470m"
=Value,Datasheet,https://www.seielect.com/catalog/sei-csr_csrn.pdf,DigiKey Link,http://digikey.com/product-detail/en/stackpole-electronics-inc/CSRN2512FKR330/CSRN2512FKR330CT-ND/1788141,"","","","","","","","",Thick Film,RES 0.33 OHM 1% 2W 2512,"2512 (6432 Metric)","",Current Sense,,,,STACKPOLE CSR2512,,,"0.028 (0.70mm)","2020-09-02 01:18:04.960000",Active,Stackpole Electronics Inc,CSRN2512FKR330,"1","2",-55°C ~ 155°C,"2512 (6432 Metric)",TapeAndReel,"1770",Active,"2W","0.13","","330m",CSRN,"0.250 L x 0.124 W (6.35mm x 3.15mm)",DigiKey,CSRN2512FKR330CT-ND,"","","","","","","","","","","2512",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","330m"
=Value,Datasheet,https://www.rohm.com/datasheet/PMR18EZPFV/pmr-e,DigiKey Link,http://digikey.com/product-detail/en/rohm-semiconductor/PMR100HZPFU6L00/RHM.006AUCT-ND/2094558,"","","","","","","","",Thick Film,RES 0.006 OHM 1% 2W 2512,"2512 (6432 Metric)","","Automotive AEC-Q200, Current Sense",,,,STACKPOLE CSR2512,,,"0.019 (0.47mm)","2020-09-02 01:18:04.957000",Active,Rohm Semiconductor,PMR100HZPFU6L00,"1","2",-55°C ~ 155°C,"2512 (6432 Metric)",TapeAndReel,"1771",Active,"2W","0.17",AEC-Q200,"6m",PMR,"0.252 L x 0.126 W (6.40mm x 3.20mm)",DigiKey,RHM.006AUCT-ND,"","","","","","","","","","","2512",,"resistors\Resistor,resistors\Resistor1",±100ppm/°C,±1%,"","6m"
=Value,Datasheet,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1773269&DocType=DS&DocLang=English,DigiKey Link,http://digikey.com/product-detail/en/te-connectivity-passive-product/RL73H3AR13FTE/A138611CT-ND/9372012,"","","","","","","","",Thick Film,RES 0.13 OHM 1% 1W 2512,"2512 (6432 Metric)","",Current Sense,,,,STACKPOLE CSR2512,,,"0.028 (0.70mm)","2020-09-02 01:18:04.953000",Active,TE Connectivity Passive Product,RL73H3AR13FTE,"1","2",-55°C ~ 155°C,"2512 (6432 Metric)",TapeAndReel,"1772",Active,"1W","0.15","","130m","RL73, CGS","0.250 L x 0.122 W (6.35mm x 3.10mm)",DigiKey,A138611CT-ND,"","","","","","","","","","","2512",,"resistors\Resistor,resistors\Resistor1",±100ppm/°C,±1%,"","130m"
=Value,Datasheet,https://www.seielect.com/catalog/sei-csr_csrn.pdf,DigiKey Link,http://digikey.com/product-detail/en/stackpole-electronics-inc/CSRN2512FK50L0/CSRN2512FK50L0CT-ND/1646256,"","","","","","","","",Thick Film,RES 0.05 OHM 1% 2W 2512,"2512 (6432 Metric)","",Current Sense,,,,STACKPOLE CSR2512,,,"0.028 (0.70mm)","2020-09-02 01:18:04.950000",Active,Stackpole Electronics Inc,CSRN2512FK50L0,"1","2",-55°C ~ 155°C,"2512 (6432 Metric)",TapeAndReel,"1773",Active,"2W","0.15","","50m",CSRN,"0.250 L x 0.124 W (6.35mm x 3.15mm)",DigiKey,CSRN2512FK50L0CT-ND,"","","","","","","","","","","2512",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","50m"
=Value,Datasheet,https://www.seielect.com/catalog/sei-csr_csrn.pdf,DigiKey Link,http://digikey.com/product-detail/en/stackpole-electronics-inc/CSRN2512FK68L0/CSRN2512FK68L0CT-ND/1788159,"","","","","","","","",Thick Film,RES 0.068 OHM 1% 2W 2512,"2512 (6432 Metric)","",Current Sense,,,,STACKPOLE CSR2512,,,"0.028 (0.70mm)","2020-09-02 01:18:04.947000",Active,Stackpole Electronics Inc,CSRN2512FK68L0,"1","2",-55°C ~ 155°C,"2512 (6432 Metric)",TapeAndReel,"1774",Active,"2W","0.15","","68m",CSRN,"0.250 L x 0.124 W (6.35mm x 3.15mm)",DigiKey,CSRN2512FK68L0CT-ND,"","","","","","","","","","","2512",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","68m"
=Value,Datasheet,https://www.seielect.com/catalog/sei-csr_csrn.pdf,DigiKey Link,http://digikey.com/product-detail/en/stackpole-electronics-inc/CSRN2512FK20L0/CSRN2512FK20L0CT-ND/1646253,"","","","","","","","",Thick Film,RES 0.02 OHM 1% 2W 2512,"2512 (6432 Metric)","",Current Sense,,,,STACKPOLE CSR2512,,,"0.028 (0.70mm)","2020-09-02 01:18:04.943000",Active,Stackpole Electronics Inc,CSRN2512FK20L0,"1","2",-55°C ~ 155°C,"2512 (6432 Metric)",TapeAndReel,"1775",Active,"2W","0.16","","20m",CSRN,"0.250 L x 0.124 W (6.35mm x 3.15mm)",DigiKey,CSRN2512FK20L0CT-ND,"","","","","","","","","","","2512",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","20m"
=Value,Datasheet,https://www.seielect.com/catalog/sei-csr_csrn.pdf,DigiKey Link,http://digikey.com/product-detail/en/stackpole-electronics-inc/CSRN2512FK40L0/CSRN2512FK40L0CT-ND/1788138,"","","","","","","","",Thick Film,RES 0.04 OHM 1% 2W 2512,"2512 (6432 Metric)","",Current Sense,,,,STACKPOLE CSR2512,,,"0.028 (0.70mm)","2020-09-02 01:18:04.937000",Active,Stackpole Electronics Inc,CSRN2512FK40L0,"1","2",-55°C ~ 155°C,"2512 (6432 Metric)",TapeAndReel,"1776",Active,"2W","0.16","","40m",CSRN,"0.250 L x 0.124 W (6.35mm x 3.15mm)",DigiKey,CSRN2512FK40L0CT-ND,"","","","","","","","","","","2512",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","40m"
=Value,Datasheet,https://www.rohm.com/datasheet/PMR18EZPFV/pmr-e,DigiKey Link,http://digikey.com/product-detail/en/rohm-semiconductor/PMR100HZPFU5L00/RHM.005AUCT-ND/2094557,"","","","","","","","",Thick Film,RES 0.005 OHM 1% 2W 2512,"2512 (6432 Metric)","","Automotive AEC-Q200, Current Sense",,,,STACKPOLE CSR2512,,,"0.019 (0.47mm)","2020-09-02 01:18:04.933000",Active,Rohm Semiconductor,PMR100HZPFU5L00,"1","2",-55°C ~ 155°C,"2512 (6432 Metric)",TapeAndReel,"1777",Active,"2W","0.17",AEC-Q200,"5m",PMR,"0.252 L x 0.126 W (6.40mm x 3.20mm)",DigiKey,RHM.005AUCT-ND,"","","","","","","","","","","2512",,"resistors\Resistor,resistors\Resistor1",±100ppm/°C,±1%,"","5m"
=Value,Datasheet,https://www.rohm.com/datasheet/PMR18EZPFV/pmr-e,DigiKey Link,http://digikey.com/product-detail/en/rohm-semiconductor/PMR100HZPFU10L0/RHM.010AUCT-ND/2094556,"","","","","","","","",Thick Film,RES 0.01 OHM 1% 2W 2512,"2512 (6432 Metric)","","Automotive AEC-Q200, Current Sense",,,,STACKPOLE CSR2512,,,"0.019 (0.47mm)","2020-09-02 01:18:04.930000",Active,Rohm Semiconductor,PMR100HZPFU10L0,"1","2",-55°C ~ 155°C,"2512 (6432 Metric)",TapeAndReel,"1778",Active,"2W","0.17",AEC-Q200,"10m",PMR,"0.252 L x 0.126 W (6.40mm x 3.20mm)",DigiKey,RHM.010AUCT-ND,"","","","","","","","","","","2512",,"resistors\Resistor,resistors\Resistor1",±100ppm/°C,±1%,"","10m"
=Value,Datasheet,https://www.rohm.com/datasheet/PMR18EZPFV/pmr-e,DigiKey Link,http://digikey.com/product-detail/en/rohm-semiconductor/PMR100HZPFU7L00/RHM.007AUCT-ND/2094559,"","","","","","","","",Thick Film,RES 0.007 OHM 1% 2W 2512,"2512 (6432 Metric)","","Automotive AEC-Q200, Current Sense",,,,STACKPOLE CSR2512,,,"0.019 (0.47mm)","2020-09-02 01:18:04.927000",Active,Rohm Semiconductor,PMR100HZPFU7L00,"1","2",-55°C ~ 155°C,"2512 (6432 Metric)",TapeAndReel,"1779",Active,"2W","0.17",AEC-Q200,"7m",PMR,"0.252 L x 0.126 W (6.40mm x 3.20mm)",DigiKey,RHM.007AUCT-ND,"","","","","","","","","","","2512",,"resistors\Resistor,resistors\Resistor1",±100ppm/°C,±1%,"","7m"
=Value,Datasheet,https://www.ctscorp.com/wp-content/uploads/2015/11/008-0337-0.pdf,DigiKey Link,http://digikey.com/product-detail/en/cts-resistor-products/73L7R20J/73L7R20JCT-ND/1543510,"","","","","","","","",Thick Film,RES 0.2 OHM 5% 1W 2512,"2512 (6432 Metric)","",Current Sense,,,,STACKPOLE CSR2512,,,"0.028 (0.71mm)","2020-09-02 01:18:04.920000",Active,CTS Resistor Products,"73L7R20J","1","2",-55°C ~ 125°C,"2512 (6432 Metric)",TapeAndReel,"1780",Active,"1W","0.18","","200m","73L7","0.248 L x 0.126 W (6.30mm x 3.20mm)",DigiKey,"73L7R20JCT-ND","","","","","","","","","","","2512",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±5%,"","200m"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-1TRQF3R0U/PT3.0YCT-ND/613933,"","","","","","","","",Thick Film,RES SMD 3 OHM 1% 1W 2512,"2512 (6432 Metric)","","Automotive AEC-Q200, Current Sense",,,,STACKPOLE CSR2512,,,"0.028 (0.70mm)","2020-09-02 01:18:04.913000",Active,Panasonic Electronic Components,ERJ-1TRQF3R0U,"1","2",-55°C ~ 125°C,"2512 (6432 Metric)",TapeAndReel,"1781",Active,"1W","0.19",AEC-Q200,"3",ERJ,"0.252 L x 0.126 W (6.40mm x 3.20mm)",DigiKey,PT3.0YCT-ND,"","","","","","","","","","","2512",,"resistors\Resistor,resistors\Resistor1",±100ppm/°C,±1%,"","3"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-1TRQF1R0U/PT1.0YCT-ND/613922,"","","","","","","","",Thick Film,RES SMD 1 OHM 1% 1W 2512,"2512 (6432 Metric)","","Automotive AEC-Q200, Current Sense",,,,STACKPOLE CSR2512,,,"0.028 (0.70mm)","2020-09-02 01:18:04.910000",Active,Panasonic Electronic Components,ERJ-1TRQF1R0U,"1","2",-55°C ~ 125°C,"2512 (6432 Metric)",TapeAndReel,"1782",Active,"1W","0.19",AEC-Q200,"1",ERJ,"0.252 L x 0.126 W (6.40mm x 3.20mm)",DigiKey,PT1.0YCT-ND,"","","","","","","","","","","2512",,"resistors\Resistor,resistors\Resistor1",±100ppm/°C,±1%,"","1"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-1TRQF2R0U/PT2.0YCT-ND/613929,"","","","","","","","",Thick Film,RES SMD 2 OHM 1% 1W 2512,"2512 (6432 Metric)","","Automotive AEC-Q200, Current Sense",,,,STACKPOLE CSR2512,,,"0.028 (0.70mm)","2020-09-02 01:18:04.907000",Active,Panasonic Electronic Components,ERJ-1TRQF2R0U,"1","2",-55°C ~ 125°C,"2512 (6432 Metric)",TapeAndReel,"1783",Active,"1W","0.19",AEC-Q200,"2",ERJ,"0.252 L x 0.126 W (6.40mm x 3.20mm)",DigiKey,PT2.0YCT-ND,"","","","","","","","","","","2512",,"resistors\Resistor,resistors\Resistor1",±100ppm/°C,±1%,"","2"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-1TRQFR51U/PT.51YCT-ND/613916,"","","","","","","","",Thick Film,RES 0.51 OHM 1% 1W 2512,"2512 (6432 Metric)","","Automotive AEC-Q200, Current Sense",,,,STACKPOLE CSR2512,,,"0.028 (0.70mm)","2020-09-02 01:18:04.903000",Active,Panasonic Electronic Components,ERJ-1TRQFR51U,"1","2",-55°C ~ 125°C,"2512 (6432 Metric)",TapeAndReel,"1784",Active,"1W","0.19",AEC-Q200,"510m",ERJ,"0.252 L x 0.126 W (6.40mm x 3.20mm)",DigiKey,PT.51YCT-ND,"","","","","","","","","","","2512",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","510m"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-1TRQFR27U/PT.27YCT-ND/613911,"","","","","","","","",Thick Film,RES 0.27 OHM 1% 1W 2512,"2512 (6432 Metric)","","Automotive AEC-Q200, Current Sense",,,,STACKPOLE CSR2512,,,"0.028 (0.70mm)","2020-09-02 01:18:04.900000",Active,Panasonic Electronic Components,ERJ-1TRQFR27U,"1","2",-55°C ~ 125°C,"2512 (6432 Metric)",TapeAndReel,"1785",Active,"1W","0.19",AEC-Q200,"270m",ERJ,"0.252 L x 0.126 W (6.40mm x 3.20mm)",DigiKey,PT.27YCT-ND,"","","","","","","","","","","2512",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","270m"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-1TRQFR36U/PT.36YCT-ND/613913,"","","","","","","","",Thick Film,RES 0.36 OHM 1% 1W 2512,"2512 (6432 Metric)","","Automotive AEC-Q200, Current Sense",,,,STACKPOLE CSR2512,,,"0.028 (0.70mm)","2020-09-02 01:18:04.897000",Active,Panasonic Electronic Components,ERJ-1TRQFR36U,"1","2",-55°C ~ 125°C,"2512 (6432 Metric)",TapeAndReel,"1786",Active,"1W","0.19",AEC-Q200,"360m",ERJ,"0.252 L x 0.126 W (6.40mm x 3.20mm)",DigiKey,PT.36YCT-ND,"","","","","","","","","","","2512",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","360m"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-1TRQFR33U/PT.33YCT-ND/613992,"","","","","","","","",Thick Film,RES 0.33 OHM 1% 1W 2512,"2512 (6432 Metric)","","Automotive AEC-Q200, Current Sense",,,,STACKPOLE CSR2512,,,"0.028 (0.70mm)","2020-09-02 01:18:04.890000",Active,Panasonic Electronic Components,ERJ-1TRQFR33U,"1","2",-55°C ~ 125°C,"2512 (6432 Metric)",TapeAndReel,"1787",Active,"1W","0.19",AEC-Q200,"330m",ERJ,"0.252 L x 0.126 W (6.40mm x 3.20mm)",DigiKey,PT.33YCT-ND,"","","","","","","","","","","2512",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","330m"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-1TRQFR47U/PT.47YCT-ND/613915,"","","","","","","","",Thick Film,RES 0.47 OHM 1% 1W 2512,"2512 (6432 Metric)","","Automotive AEC-Q200, Current Sense",,,,STACKPOLE CSR2512,,,"0.028 (0.70mm)","2020-09-02 01:18:04.887000",Active,Panasonic Electronic Components,ERJ-1TRQFR47U,"1","2",-55°C ~ 125°C,"2512 (6432 Metric)",TapeAndReel,"1788",Active,"1W","0.19",AEC-Q200,"470m",ERJ,"0.252 L x 0.126 W (6.40mm x 3.20mm)",DigiKey,PT.47YCT-ND,"","","","","","","","","","","2512",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","470m"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-1TRQFR68U/PT.68YCT-ND/613919,"","","","","","","","",Thick Film,RES 0.68 OHM 1% 1W 2512,"2512 (6432 Metric)","","Automotive AEC-Q200, Current Sense",,,,STACKPOLE CSR2512,,,"0.028 (0.70mm)","2020-09-02 01:18:04.883000",Active,Panasonic Electronic Components,ERJ-1TRQFR68U,"1","2",-55°C ~ 125°C,"2512 (6432 Metric)",TapeAndReel,"1789",Active,"1W","0.18",AEC-Q200,"680m",ERJ,"0.252 L x 0.126 W (6.40mm x 3.20mm)",DigiKey,PT.68YCT-ND,"","","","","","","","","","","2512",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","680m"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-1TRQF5R1U/PT5.1YCT-ND/613938,"","","","","","","","",Thick Film,RES SMD 5.1 OHM 1% 1W 2512,"2512 (6432 Metric)","","Automotive AEC-Q200, Current Sense",,,,STACKPOLE CSR2512,,,"0.028 (0.70mm)","2020-09-02 01:18:04.880000",Active,Panasonic Electronic Components,ERJ-1TRQF5R1U,"1","2",-55°C ~ 125°C,"2512 (6432 Metric)",TapeAndReel,"1790",Active,"1W","0.19",AEC-Q200,"5.1",ERJ,"0.252 L x 0.126 W (6.40mm x 3.20mm)",DigiKey,PT5.1YCT-ND,"","","","","","","","","","","2512",,"resistors\Resistor,resistors\Resistor1",±100ppm/°C,±1%,"","5.1"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-1TRQF5R6U/PT5.6YCT-ND/613939,"","","","","","","","",Thick Film,RES SMD 5.6 OHM 1% 1W 2512,"2512 (6432 Metric)","","Automotive AEC-Q200, Current Sense",,,,STACKPOLE CSR2512,,,"0.028 (0.70mm)","2020-09-02 01:18:04.873000",Active,Panasonic Electronic Components,ERJ-1TRQF5R6U,"1","2",-55°C ~ 125°C,"2512 (6432 Metric)",TapeAndReel,"1791",Active,"1W","0.19",AEC-Q200,"5.6",ERJ,"0.252 L x 0.126 W (6.40mm x 3.20mm)",DigiKey,PT5.6YCT-ND,"","","","","","","","","","","2512",,"resistors\Resistor,resistors\Resistor1",±100ppm/°C,±1%,"","5.6"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-1TRQFR62U/PT.62YCT-ND/613918,"","","","","","","","",Thick Film,RES 0.62 OHM 1% 1W 2512,"2512 (6432 Metric)","","Automotive AEC-Q200, Current Sense",,,,STACKPOLE CSR2512,,,"0.028 (0.70mm)","2020-09-02 01:18:04.870000",Active,Panasonic Electronic Components,ERJ-1TRQFR62U,"1","2",-55°C ~ 125°C,"2512 (6432 Metric)",TapeAndReel,"1792",Active,"1W","0.18",AEC-Q200,"620m",ERJ,"0.252 L x 0.126 W (6.40mm x 3.20mm)",DigiKey,PT.62YCT-ND,"","","","","","","","","","","2512",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","620m"
=Value,Datasheet,http://www.koaspeer.com/catimages/Products/SR73/SR73.pdf,DigiKey Link,http://digikey.com/product-detail/en/koa-speer-electronics-inc/SR733ATTE1R00F/2019-SR733ATTE1R00FCT-ND/9847697,"","","","","","","","",Thick Film,RES 1 OHM 1% 1W 2512,"2512 (6432 Metric)","","Automotive AEC-Q200, Current Sense",,,,STACKPOLE CSR2512,,,"0.024 (0.60mm)","2020-09-02 01:18:04.867000",Active,"KOA Speer Electronics, Inc.",SR733ATTE1R00F,"1","2",-55°C ~ 150°C,"2512 (6432 Metric)",TapeAndReel,"1793",Active,"1W","0.23",AEC-Q200,"1",SR73,"0.248 L x 0.122 W (6.30mm x 3.10mm)",DigiKey,"2019-SR733ATTE1R00FCT-ND","","","","","","","","","","","2512",,"resistors\Resistor,resistors\Resistor1",±100ppm/°C,±1%,"","1"
