"Comment","ComponentLink1Description","ComponentLink1URL","ComponentLink2Description","ComponentLink2URL","ComponentLink3Description","ComponentLink3URL","ComponentLink4Description","ComponentLink4URL","ComponentLink5Description","ComponentLink5URL","ComponentLink6Description","ComponentLink6URL","Composition","Description","Device Package","Failure Rate","Features","Footprint Path","Footprint Path 2","Footprint Path 3","Footprint Ref","Footprint Ref 2","Footprint Ref 3","Height - Seated (Max)","LastUpdated","Lifecycle Status","Manufacturer","Part Number","Minimum Order","Number of Terminations","Operating Temperature","Package / Case","Packaging","PartId","Part Status","Power (Watts)","Price","Ratings","Resistance","Series","Size / Dimension","Supplier 1","Supplier Part Number 1","Supplier 2","Supplier Part Number 2","Supplier 3","Supplier Part Number 3","Supplier 4","Supplier Part Number 4","Supplier 5","Supplier Part Number 5","Supplier 6","Supplier Part Number 6","Supplier Device Package","Library Path","Library Ref","Temperature Coefficient","Tolerance","Type","Value"
=Value,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/RC0201FR-0747KL/311-47KMCT-ND/4340583,"","","","","","","","",Thick Film,RES SMD 47K OHM 1% 1/20W 0201,"0201 (0603 Metric)","",Moisture Resistant,,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:15.867000",Active,Yageo,RC0201FR-0747KL,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",CutTape,"2291",Active,"0.05W, 1/20W","0.10","","47kOhms",RC,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"311-47KMCT-ND","","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","47kOhms"
=Value,Datasheet,http://www.vishay.com/docs/20052/crcw0201e3.pdf,DigiKey Link,http://digikey.com/product-detail/en/vishay-dale/CRCW02010000Z0ED/541-0.0AGCT-ND/1183550,"","","","","","","","",Thick Film,RES SMD 0 OHM JUMPER 1/20W 0201,"0201 (0603 Metric)","","",,,,"R0201N,R0201L,R0201M",,,"0.011 (0.28mm)","2020-09-02 01:06:15.853000",Active,Vishay Dale,CRCW02010000Z0ED,"1","2",-55°C ~ 155°C,"0201 (0603 Metric)",CutTape,"2292",Active,"0.05W, 1/20W","0.10","","0Ohms",CRCW,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"541-0.0AGCT-ND","","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1","",Jumper,"","0Ohms"
=Value,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/RC0201JR-070RL/311-0.0NCT-ND/1949004,"","","","","","","","",Thick Film,RES SMD 0 OHM JUMPER 1/20W 0201,"0201 (0603 Metric)","",Moisture Resistant,,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:15.850000",Active,Yageo,RC0201JR-070RL,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",CutTape,"2293",Active,"0.05W, 1/20W","0.10","","0Ohms",RC,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"311-0.0NCT-ND","","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1","",Jumper,"","0Ohms"
=Value,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/RC0201FR-070RL/311-0.0MCT-ND/1948964,"","","","","","","","",Thick Film,RES SMD 0 OHM JUMPER 1/20W 0201,"0201 (0603 Metric)","",Moisture Resistant,,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:15.833000",Active,Yageo,RC0201FR-070RL,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",CutTape,"2294",Active,"0.05W, 1/20W","0.10","","0Ohms",RC,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"311-0.0MCT-ND","","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1","",Jumper,"","0Ohms"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-1GNF1000C/P122654CT-ND/8342247,"","","","","","","","",Thick Film,RES SMD 100 OHM 1% 1/20W 0201,"0201 (0603 Metric)","",Automotive AEC-Q200,,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:15.827000",Active,Panasonic Electronic Components,ERJ-1GNF1000C,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"2295",Active,"0.05W, 1/20W","0.01",AEC-Q200,"100Ohms",ERJ,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,P122654CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","100Ohms"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-1GNF1002C/P122414CT-ND/7389440,"","","","","","","","",Thick Film,RES SMD 10K OHM 1% 1/20W 0201,"0201 (0603 Metric)","",Automotive AEC-Q200,,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:15.823000",Active,Panasonic Electronic Components,ERJ-1GNF1002C,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"2296",Active,"0.05W, 1/20W","0.01",AEC-Q200,"10kOhms",ERJ,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,P122414CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","10kOhms"
=Value,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/RC0201FR-0710RL/311-10.0MCT-ND/1948980,"","","","","","","","",Thick Film,RES SMD 10 OHM 1% 1/20W 0201,"0201 (0603 Metric)","",Moisture Resistant,,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:15.803000",Active,Yageo,RC0201FR-0710RL,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"2297",Active,"0.05W, 1/20W","0.01","","10Ohms",RC,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"311-10.0MCT-ND","","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",-100/ +350ppm/°C,±1%,"","10Ohms"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-1GNF1001C/P122413CT-ND/7389439,"","","","","","","","",Thick Film,RES SMD 1K OHM 1% 1/20W 0201,"0201 (0603 Metric)","",Automotive AEC-Q200,,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:15.800000",Active,Panasonic Electronic Components,ERJ-1GNF1001C,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"2298",Active,"0.05W, 1/20W","0.01",AEC-Q200,"1kOhms",ERJ,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,P122413CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","1kOhms"
=Value,Datasheet,http://www.vishay.com/docs/20052/crcw0201e3.pdf,DigiKey Link,http://digikey.com/product-detail/en/vishay-dale/CRCW020110K0FNED/541-10.0KABCT-ND/1183609,"","","","","","","","",Thick Film,RES SMD 10K OHM 1% 1/20W 0201,"0201 (0603 Metric)","","",,,,"R0201N,R0201L,R0201M",,,"0.011 (0.28mm)","2020-09-02 01:06:15.780000",Active,Vishay Dale,CRCW020110K0FNED,"1","2",-55°C ~ 155°C,"0201 (0603 Metric)",TapeAndReel,"2299",Active,"0.05W, 1/20W","0.01","","10kOhms",CRCW,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"541-10.0KABCT-ND","","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","10kOhms"
=Value,Datasheet,http://www.vishay.com/docs/20052/crcw0201e3.pdf,DigiKey Link,http://digikey.com/product-detail/en/vishay-dale/CRCW02011K00FNED/541-1.00KABCT-ND/1183599,"","","","","","","","",Thick Film,RES SMD 1K OHM 1% 1/20W 0201,"0201 (0603 Metric)","","",,,,"R0201N,R0201L,R0201M",,,"0.011 (0.28mm)","2020-09-02 01:06:15.777000",Active,Vishay Dale,CRCW02011K00FNED,"1","2",-55°C ~ 155°C,"0201 (0603 Metric)",TapeAndReel,"2300",Active,"0.05W, 1/20W","0.01","","1kOhms",CRCW,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"541-1.00KABCT-ND","","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","1kOhms"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-1GNF47R0C/P123038DKR-ND/8343016,"","","","","","","","",Thick Film,RES SMD 47 OHM 1% 1/20W 0201,"0201 (0603 Metric)","",Automotive AEC-Q200,,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:15.757000",Active,Panasonic Electronic Components,ERJ-1GNF47R0C,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"2301",Active,"0.05W, 1/20W","0.01",AEC-Q200,"47Ohms",ERJ,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,P123038DKR-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","47Ohms"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-1GNF5112C/P123056CT-ND/8343051,"","","","","","","","",Thick Film,RES SMD 51.1K OHM 1% 1/20W 0201,"0201 (0603 Metric)","",Automotive AEC-Q200,,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:15.753000",Active,Panasonic Electronic Components,ERJ-1GNF5112C,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"2302",Active,"0.05W, 1/20W","0.01",AEC-Q200,"51.1kOhms",ERJ,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,P123056CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","51.1kOhms"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-1GNF5761C/P123085CT-ND/8343109,"","","","","","","","",Thick Film,RES SMD 5.76K OHM 1% 1/20W 0201,"0201 (0603 Metric)","",Automotive AEC-Q200,,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:15.750000",Active,Panasonic Electronic Components,ERJ-1GNF5761C,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"2303",Active,"0.05W, 1/20W","0.01",AEC-Q200,"5.76kOhms",ERJ,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,P123085CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","5.76kOhms"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-1GNF6651C/P123120CT-ND/8343179,"","","","","","","","",Thick Film,RES SMD 6.65K OHM 1% 1/20W 0201,"0201 (0603 Metric)","",Automotive AEC-Q200,,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:15.747000",Active,Panasonic Electronic Components,ERJ-1GNF6651C,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"2304",Active,"0.05W, 1/20W","0.01",AEC-Q200,"6.65kOhms",ERJ,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,P123120CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","6.65kOhms"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-1GNF68R1C/P123133CT-ND/8343205,"","","","","","","","",Thick Film,RES SMD 68.1 OHM 1% 1/20W 0201,"0201 (0603 Metric)","",Automotive AEC-Q200,,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:15.743000",Active,Panasonic Electronic Components,ERJ-1GNF68R1C,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"2305",Active,"0.05W, 1/20W","0.01",AEC-Q200,"68.1Ohms",ERJ,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,P123133CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","68.1Ohms"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-1GNF6980C/P123134CT-ND/8343207,"","","","","","","","",Thick Film,RES SMD 698 OHM 1% 1/20W 0201,"0201 (0603 Metric)","",Automotive AEC-Q200,,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:15.737000",Active,Panasonic Electronic Components,ERJ-1GNF6980C,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"2306",Active,"0.05W, 1/20W","0.01",AEC-Q200,"698Ohms",ERJ,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,P123134CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","698Ohms"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-1GNF3011C/P122916CT-ND/8342771,"","","","","","","","",Thick Film,RES SMD 3.01K OHM 1% 1/20W 0201,"0201 (0603 Metric)","",Automotive AEC-Q200,,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:15.733000",Active,Panasonic Electronic Components,ERJ-1GNF3011C,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"2307",Active,"0.05W, 1/20W","0.01",AEC-Q200,"3.01kOhms",ERJ,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,P122916CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","3.01kOhms"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-1GNF5231C/P123061CT-ND/8343061,"","","","","","","","",Thick Film,RES SMD 5.23K OHM 1% 1/20W 0201,"0201 (0603 Metric)","",Automotive AEC-Q200,,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:15.730000",Active,Panasonic Electronic Components,ERJ-1GNF5231C,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"2308",Active,"0.05W, 1/20W","0.01",AEC-Q200,"5.23kOhms",ERJ,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,P123061CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","5.23kOhms"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-1GNF5600C/P123075CT-ND/8343089,"","","","","","","","",Thick Film,RES SMD 560 OHM 1% 1/20W 0201,"0201 (0603 Metric)","",Automotive AEC-Q200,,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:15.727000",Active,Panasonic Electronic Components,ERJ-1GNF5600C,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"2309",Active,"0.05W, 1/20W","0.01",AEC-Q200,"560Ohms",ERJ,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,P123075CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","560Ohms"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-1GNF6491C/P123115CT-ND/8343169,"","","","","","","","",Thick Film,RES SMD 6.49K OHM 1% 1/20W 0201,"0201 (0603 Metric)","",Automotive AEC-Q200,,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:15.723000",Active,Panasonic Electronic Components,ERJ-1GNF6491C,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"2310",Active,"0.05W, 1/20W","0.01",AEC-Q200,"6.49kOhms",ERJ,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,P123115CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","6.49kOhms"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-1GNF6800C/P123124CT-ND/8343187,"","","","","","","","",Thick Film,RES SMD 680 OHM 1% 1/20W 0201,"0201 (0603 Metric)","",Automotive AEC-Q200,,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:15.720000",Active,Panasonic Electronic Components,ERJ-1GNF6800C,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"2311",Active,"0.05W, 1/20W","0.01",AEC-Q200,"680Ohms",ERJ,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,P123124CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","680Ohms"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-1GNF68R0C/P123132CT-ND/8343203,"","","","","","","","",Thick Film,RES SMD 68 OHM 1% 1/20W 0201,"0201 (0603 Metric)","",Automotive AEC-Q200,,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:15.717000",Active,Panasonic Electronic Components,ERJ-1GNF68R0C,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"2312",Active,"0.05W, 1/20W","0.01",AEC-Q200,"68Ohms",ERJ,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,P123132CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","68Ohms"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-1GNF8062C/P123166CT-ND/8343271,"","","","","","","","",Thick Film,RES SMD 80.6K OHM 1% 1/20W 0201,"0201 (0603 Metric)","",Automotive AEC-Q200,,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:15.713000",Active,Panasonic Electronic Components,ERJ-1GNF8062C,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"2313",Active,"0.05W, 1/20W","0.01",AEC-Q200,"80.6kOhms",ERJ,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,P123166CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","80.6kOhms"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-1GNF5233C/P123063CT-ND/8343065,"","","","","","","","",Thick Film,RES SMD 523K OHM 1% 1/20W 0201,"0201 (0603 Metric)","",Automotive AEC-Q200,,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:15.710000",Active,Panasonic Electronic Components,ERJ-1GNF5233C,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"2314",Active,"0.05W, 1/20W","0.01",AEC-Q200,"523kOhms",ERJ,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,P123063CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","523kOhms"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-1GNF5492C/P123072CT-ND/8343083,"","","","","","","","",Thick Film,RES SMD 54.9K OHM 1% 1/20W 0201,"0201 (0603 Metric)","",Automotive AEC-Q200,,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:15.707000",Active,Panasonic Electronic Components,ERJ-1GNF5492C,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"2315",Active,"0.05W, 1/20W","0.01",AEC-Q200,"54.9kOhms",ERJ,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,P123072CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","54.9kOhms"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-1GNF6041C/P123095CT-ND/8343129,"","","","","","","","",Thick Film,RES SMD 6.04K OHM 1% 1/20W 0201,"0201 (0603 Metric)","",Automotive AEC-Q200,,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:15.703000",Active,Panasonic Electronic Components,ERJ-1GNF6041C,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"2316",Active,"0.05W, 1/20W","0.01",AEC-Q200,"6.04kOhms",ERJ,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,P123095CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","6.04kOhms"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-1GNF75R0C/P123153CT-ND/8343245,"","","","","","","","",Thick Film,RES SMD 75 OHM 1% 1/20W 0201,"0201 (0603 Metric)","",Automotive AEC-Q200,,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:15.700000",Active,Panasonic Electronic Components,ERJ-1GNF75R0C,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"2317",Active,"0.05W, 1/20W","0.01",AEC-Q200,"75Ohms",ERJ,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,P123153CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","75Ohms"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-1GNF2400C/P122856CT-ND/8342651,"","","","","","","","",Thick Film,RES SMD 240 OHM 1% 1/20W 0201,"0201 (0603 Metric)","",Automotive AEC-Q200,,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:15.697000",Active,Panasonic Electronic Components,ERJ-1GNF2400C,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"2318",Active,"0.05W, 1/20W","0.01",AEC-Q200,"240Ohms",ERJ,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,P122856CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","240Ohms"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-1GNF1802C/P122789CT-ND/8342517,"","","","","","","","",Thick Film,RES SMD 18K OHM 1% 1/20W 0201,"0201 (0603 Metric)","",Automotive AEC-Q200,,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:15.690000",Active,Panasonic Electronic Components,ERJ-1GNF1802C,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"2319",Active,"0.05W, 1/20W","0.01",AEC-Q200,"18kOhms",ERJ,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,P122789CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","18kOhms"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-1GNF3483C/P122953CT-ND/8342845,"","","","","","","","",Thick Film,RES SMD 348K OHM 1% 1/20W 0201,"0201 (0603 Metric)","",Automotive AEC-Q200,,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:15.687000",Active,Panasonic Electronic Components,ERJ-1GNF3483C,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"2320",Active,"0.05W, 1/20W","0.01",AEC-Q200,"348kOhms",ERJ,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,P122953CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","348kOhms"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-1GNF2742C/P122892CT-ND/8342723,"","","","","","","","",Thick Film,RES SMD 27.4K OHM 1% 1/20W 0201,"0201 (0603 Metric)","",Automotive AEC-Q200,,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:15.683000",Active,Panasonic Electronic Components,ERJ-1GNF2742C,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"2321",Active,"0.05W, 1/20W","0.01",AEC-Q200,"27.4kOhms",ERJ,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,P122892CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","27.4kOhms"
