"Comment","ComponentLink1Description","ComponentLink1URL","ComponentLink2Description","ComponentLink2URL","ComponentLink3Description","ComponentLink3URL","ComponentLink4Description","ComponentLink4URL","ComponentLink5Description","ComponentLink5URL","ComponentLink6Description","ComponentLink6URL","Current - Continuous Drain (Id) @ 25°C","Description","Device Package","Drain to Source Voltage (Vdss)","Drive Voltage (Max Rds On,  Min Rds On)","FET Feature","FET Type","Footprint Path","Footprint Path 2","Footprint Path 3","Footprint Ref","Footprint Ref 2","Footprint Ref 3","Gate Charge (Qg) (Max) @ Vgs","Input Capacitance (Ciss) (Max) @ Vds","LastUpdated","Lifecycle Status","Manufacturer","Part Number","Minimum Order","Mounting Type","Operating Temperature","Package / Case","Packaging","Part Status","Power Dissipation (Max)","Price","Rds On (Max) @ Id, Vgs","Series","Supplier 1","Supplier Part Number 1","Supplier 2","Supplier Part Number 2","Supplier 3","Supplier Part Number 3","Supplier 4","Supplier Part Number 4","Supplier 5","Supplier Part Number 5","Supplier 6","Supplier Part Number 6","Supplier Device Package","Library Path","Library Ref","Technology","Type","Value","Vgs (Max)","Vgs(th) (Max) @ Id"
=Part Number,Datasheet,https://assets.nexperia.com/documents/data-sheet/PSMN2R6-40YS.pdf,DigiKey Link,http://digikey.com/product-detail/en/nexperia-usa-inc/PSMN2R6-40YS115/1727-4274-1-ND/2122736,"","","","","","","","","100A (Tc)",MOSFET N-CH 40V 100A LFPAK,"","40V","10V","",N-Channel,footprints/Leaded - Misc/PCB - LEADED - MISC - NXP LFPAK56 SOT669.PCBLIB,"","",NXP LFPAK56 SOT669,"","","63nC @ 10V","3776pF @ 12V","2020-09-02 01:27:10.607000",Active,Nexperia USA Inc.,"PSMN2R6-40YS,115","1",Surface Mount,-55°C ~ 175°C (TJ),"SC-100, SOT-669",TapeAndReel,Active,"131W (Tc)","0.48","2.8mOhm @ 25A, 10V",-,DigiKey,"1727-4274-1-ND","","","","","","","","","","","LFPAK56, Power-SO8",symbols/FET - N-CH/SCH - FET - N-CH - NEXPERIA PSMN LFPAK MOSFET N-CH.SCHLIB,NEXPERIA PSMN LFPAK MOSFET N-CH,MOSFET (Metal Oxide),"","",±20V,"4V @ 1mA"
=Part Number,Datasheet,https://assets.nexperia.com/documents/data-sheet/PSMN8R2-80YS.pdf,DigiKey Link,http://digikey.com/product-detail/en/nexperia-usa-inc/PSMN8R2-80YS115/1727-4272-1-ND/2122734,"","","","","","","","","82A (Tc)",MOSFET N-CH 80V 82A LFPAK,"","80V","10V","",N-Channel,footprints/Leaded - Misc/PCB - LEADED - MISC - NXP LFPAK56 SOT669.PCBLIB,"","",NXP LFPAK56 SOT669,"","","55nC @ 10V","3640pF @ 40V","2020-09-02 01:27:10.610000",Active,Nexperia USA Inc.,"PSMN8R2-80YS,115","1",Surface Mount,-55°C ~ 175°C (TJ),"SC-100, SOT-669",TapeAndReel,Active,"130W (Tc)","0.45","8.5mOhm @ 15A, 10V",-,DigiKey,"1727-4272-1-ND","","","","","","","","","","","LFPAK56, Power-SO8",symbols/FET - N-CH/SCH - FET - N-CH - NEXPERIA PSMN LFPAK MOSFET N-CH.SCHLIB,NEXPERIA PSMN LFPAK MOSFET N-CH,MOSFET (Metal Oxide),"","",±20V,"4V @ 1mA"
=Part Number,Datasheet,https://assets.nexperia.com/documents/data-sheet/PSMN3R5-40YSD.pdf,DigiKey Link,http://digikey.com/product-detail/en/nexperia-usa-inc/PSMN3R5-40YSDX/1727-8444-1-ND/9759603,"","","","","","","","","120A (Ta)",PSMN3R5-40YSD/SOT669/LFPAK,"","40V","10V",Schottky Diode (Body),N-Channel,footprints/Leaded - Misc/PCB - LEADED - MISC - NXP LFPAK56 SOT669.PCBLIB,"","",NXP LFPAK56 SOT669,"","","19nC @ 10V","3245pF @ 20V","2020-09-02 01:27:10.627000",Active,Nexperia USA Inc.,PSMN3R5-40YSDX,"",Surface Mount,-55°C ~ 175°C (TJ),"SC-100, SOT-669",TapeAndReel,Active,"115W (Ta)","0.38","3.5mOhm @ 25A, 10V",-,DigiKey,"1727-8444-1-ND","","","","","","","","","","","LFPAK56, Power-SO8",symbols/FET - N-CH/SCH - FET - N-CH - NEXPERIA PSMN LFPAK MOSFET N-CH.SCHLIB,NEXPERIA PSMN LFPAK MOSFET N-CH,MOSFET (Metal Oxide),"","",±20V,"3.6V @ 1mA"
=Part Number,Datasheet,https://assets.nexperia.com/documents/data-sheet/PSMN1R5-30YL.pdf,DigiKey Link,http://digikey.com/product-detail/en/nexperia-usa-inc/PSMN1R5-30YL115/1727-4632-1-ND/2531067,"","","","","","","","","100A (Tc)",MOSFET N-CH 30V LFPAK,"","30V","4.5V, 10V","",N-Channel,footprints/Leaded - Misc/PCB - LEADED - MISC - NXP LFPAK56 SOT669.PCBLIB,"","",NXP LFPAK56 SOT669,"","","77.9nC @ 10V","5057pF @ 12V","2020-09-02 01:27:10.643000",Active,Nexperia USA Inc.,"PSMN1R5-30YL,115","1",Surface Mount,-55°C ~ 175°C (TJ),"SC-100, SOT-669",TapeAndReel,Active,"109W (Tc)","0.44","1.5mOhm @ 15A, 10V",-,DigiKey,"1727-4632-1-ND","","","","","","","","","","","LFPAK56, Power-SO8",symbols/FET - N-CH/SCH - FET - N-CH - NEXPERIA PSMN LFPAK MOSFET N-CH.SCHLIB,NEXPERIA PSMN LFPAK MOSFET N-CH,MOSFET (Metal Oxide),"","",±20V,"2.15V @ 1mA"
=Part Number,Datasheet,https://assets.nexperia.com/documents/data-sheet/PSMN8R5-60YS.pdf,DigiKey Link,http://digikey.com/product-detail/en/nexperia-usa-inc/PSMN8R5-60YS115/1727-4280-1-ND/2206360,"","","","","","","","","76A (Tc)",MOSFET N-CH 60V 76A LFPAK,"","60V","10V","",N-Channel,footprints/Leaded - Misc/PCB - LEADED - MISC - NXP LFPAK56 SOT669.PCBLIB,"","",NXP LFPAK56 SOT669,"","","39nC @ 10V","2370pF @ 30V","2020-09-02 01:27:10.657000",Active,Nexperia USA Inc.,"PSMN8R5-60YS,115","1",Surface Mount,-55°C ~ 175°C (TJ),"SC-100, SOT-669",TapeAndReel,Active,"106W (Tc)","0.37","8mOhm @ 15A, 10V",-,DigiKey,"1727-4280-1-ND","","","","","","","","","","","LFPAK56, Power-SO8",symbols/FET - N-CH/SCH - FET - N-CH - NEXPERIA PSMN LFPAK MOSFET N-CH.SCHLIB,NEXPERIA PSMN LFPAK MOSFET N-CH,MOSFET (Metal Oxide),"","",±20V,"4V @ 1mA"
=Part Number,Datasheet,https://assets.nexperia.com/documents/data-sheet/PSMN010-80YL.pdf,DigiKey Link,http://digikey.com/product-detail/en/nexperia-usa-inc/PSMN010-80YLX/1727-2588-1-ND/6167599,"","","","","","","","","84A (Tc)",MOSFET N-CH 80V LFPAK56,"","80V","5V, 10V","",N-Channel,footprints/Leaded - Misc/PCB - LEADED - MISC - NXP LFPAK56 SOT669.PCBLIB,"","",NXP LFPAK56 SOT669,"","","44.2nC @ 5V","6506pF @ 25V","2020-09-02 01:27:10.667000",Active,Nexperia USA Inc.,PSMN010-80YLX,"1",Surface Mount,-55°C ~ 175°C (TJ),"SC-100, SOT-669",TapeAndReel,Active,"194W (Tc)","0.36","10mOhm @ 25A, 10V",-,DigiKey,"1727-2588-1-ND","","","","","","","","","","","LFPAK56, Power-SO8",symbols/FET - N-CH/SCH - FET - N-CH - NEXPERIA PSMN LFPAK MOSFET N-CH.SCHLIB,NEXPERIA PSMN LFPAK MOSFET N-CH,MOSFET (Metal Oxide),"","",±20V,"2.1V @ 1mA"
=Part Number,Datasheet,https://assets.nexperia.com/documents/data-sheet/PSMN016-100YS.pdf,DigiKey Link,http://digikey.com/product-detail/en/nexperia-usa-inc/PSMN016-100YS115/1727-4625-1-ND/2531057,"","","","","","","","","51A (Tc)",MOSFET N-CH LFPAK,"","100V","10V","",N-Channel,footprints/Leaded - Misc/PCB - LEADED - MISC - NXP LFPAK56 SOT669.PCBLIB,"","",NXP LFPAK56 SOT669,"","","54nC @ 10V","2744pF @ 50V","2020-09-02 01:27:10.670000",Active,Nexperia USA Inc.,"PSMN016-100YS,115","1",Surface Mount,-55°C ~ 175°C (TJ),"SC-100, SOT-669",TapeAndReel,Active,"117W (Tc)","0.36","16.3mOhm @ 15A, 10V",-,DigiKey,"1727-4625-1-ND","","","","","","","","","","","LFPAK56, Power-SO8",symbols/FET - N-CH/SCH - FET - N-CH - NEXPERIA PSMN LFPAK MOSFET N-CH.SCHLIB,NEXPERIA PSMN LFPAK MOSFET N-CH,MOSFET (Metal Oxide),"","",±20V,"4V @ 1mA"
=Part Number,Datasheet,https://assets.nexperia.com/documents/data-sheet/PSMN2R2-25YLC.pdf,DigiKey Link,http://digikey.com/product-detail/en/nexperia-usa-inc/PSMN2R2-25YLC115/1727-5299-1-ND/2674299,"","","","","","","","","100A (Tc)",MOSFET N-CH 25V 100A LFPAK,"","25V","4.5V, 10V","",N-Channel,footprints/Leaded - Misc/PCB - LEADED - MISC - NXP LFPAK56 SOT669.PCBLIB,"","",NXP LFPAK56 SOT669,"","","39nC @ 10V","2542pF @ 12V","2020-09-02 01:27:10.680000",Active,Nexperia USA Inc.,"PSMN2R2-25YLC,115","1",Surface Mount,-55°C ~ 175°C (TJ),"SC-100, SOT-669",TapeAndReel,Active,"106W (Tc)","0.37","2.4mOhm @ 25A, 10V",-,DigiKey,"1727-5299-1-ND","","","","","","","","","","","LFPAK56, Power-SO8",symbols/FET - N-CH/SCH - FET - N-CH - NEXPERIA PSMN LFPAK MOSFET N-CH.SCHLIB,NEXPERIA PSMN LFPAK MOSFET N-CH,MOSFET (Metal Oxide),"","",±20V,"1.95V @ 1mA"
=Part Number,Datasheet,https://assets.nexperia.com/documents/data-sheet/PSMN7R5-60YL.pdf,DigiKey Link,http://digikey.com/product-detail/en/nexperia-usa-inc/PSMN7R5-60YLX/1727-2597-1-ND/6167608,"","","","","","","","","86A (Tc)",MOSFET N-CH 60V LFPAK56,"","60V","5V, 10V","",N-Channel,footprints/Leaded - Misc/PCB - LEADED - MISC - NXP LFPAK56 SOT669.PCBLIB,"","",NXP LFPAK56 SOT669,"","","31nC @ 5V","4570pF @ 25V","2020-09-02 01:27:10.683000",Active,Nexperia USA Inc.,PSMN7R5-60YLX,"1",Surface Mount,-55°C ~ 175°C (TJ),"SC-100, SOT-669",TapeAndReel,Active,"147W (Tc)","0.36","7.5mOhm @ 20A, 10V",-,DigiKey,"1727-2597-1-ND","","","","","","","","","","","LFPAK56, Power-SO8",symbols/FET - N-CH/SCH - FET - N-CH - NEXPERIA PSMN LFPAK MOSFET N-CH.SCHLIB,NEXPERIA PSMN LFPAK MOSFET N-CH,MOSFET (Metal Oxide),"","",±20V,"2.1V @ 1mA"
=Part Number,Datasheet,https://assets.nexperia.com/documents/data-sheet/PSMN0R9-25YLD.pdf,DigiKey Link,http://digikey.com/product-detail/en/nexperia-usa-inc/PSMN0R9-25YLDX/1727-2494-1-ND/5973604,"","","","","","","","","300A (Tc)",PSMN0R9-25YLD/LFPAK/REEL 7 Q1,"","25V","4.5V, 10V","",N-Channel,footprints/Leaded - Misc/PCB - LEADED - MISC - NXP LFPAK56 SOT669.PCBLIB,"","",NXP LFPAK56 SOT669,"","","89.8nC @ 10V","6721pF @ 12V","2020-09-02 01:27:10.697000",Active,Nexperia USA Inc.,PSMN0R9-25YLDX,"1",Surface Mount,-55°C ~ 175°C (TJ),"SC-100, SOT-669",TapeAndReel,Active,"238W (Tc)","0.69","0.85mOhm @ 25A, 10V",-,DigiKey,"1727-2494-1-ND","","","","","","","","","","","LFPAK56, Power-SO8",symbols/FET - N-CH/SCH - FET - N-CH - NEXPERIA PSMN LFPAK MOSFET N-CH.SCHLIB,NEXPERIA PSMN LFPAK MOSFET N-CH,MOSFET (Metal Oxide),"","",±20V,"2.2V @ 1mA"
=Part Number,Datasheet,https://assets.nexperia.com/documents/data-sheet/PSMN1R4-40YLD.pdf,DigiKey Link,http://digikey.com/product-detail/en/nexperia-usa-inc/PSMN1R4-40YLDX/1727-1857-1-ND/4965586,"","","","","","","","","100A (Tc)",MOSFET N-CH 40V 100A LFPAK,"","40V","4.5V, 10V","",N-Channel,footprints/Leaded - Misc/PCB - LEADED - MISC - NXP LFPAK56 SOT669.PCBLIB,"","",NXP LFPAK56 SOT669,"","","96nC @ 10V","6661pF @ 20V","2020-09-02 01:27:10.707000",Active,Nexperia USA Inc.,PSMN1R4-40YLDX,"1",Surface Mount,-55°C ~ 175°C (TJ),"SC-100, SOT-669",TapeAndReel,Active,"238W (Tc)","0.67","1.4mOhm @ 25A, 10V",-,DigiKey,"1727-1857-1-ND","","","","","","","","","","","LFPAK56, Power-SO8",symbols/FET - N-CH/SCH - FET - N-CH - NEXPERIA PSMN LFPAK MOSFET N-CH.SCHLIB,NEXPERIA PSMN LFPAK MOSFET N-CH,MOSFET (Metal Oxide),"","",±20V,"2.2V @ 1mA"
=Part Number,Datasheet,//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/PSMN1R3-30YL.pdf,DigiKey Link,http://digikey.com/product-detail/en/nexperia-usa-inc/PSMN1R3-30YL115/1727-4276-1-ND/2122738,"","","","","","","","","100A (Tc)",MOSFET N-CH 30V 100A LFPAK,"","30V","4.5V, 10V","",N-Channel,footprints/Leaded - Misc/PCB - LEADED - MISC - NXP LFPAK56 SOT669.PCBLIB,"","",NXP LFPAK56 SOT669,"","","100nC @ 10V","6227pF @ 12V","2020-09-02 01:27:10.723000",Active,Nexperia USA Inc.,"PSMN1R3-30YL,115","1",Surface Mount,-55°C ~ 150°C (TJ),"SOT-1023, 4-LFPAK",TapeAndReel,Active,"121W (Tc)","0.65","1.3mOhm @ 15A, 10V",-,DigiKey,"1727-4276-1-ND","","","","","","","","","","","LFPAK56, Power-SO8",symbols/FET - N-CH/SCH - FET - N-CH - NEXPERIA PSMN LFPAK MOSFET N-CH.SCHLIB,NEXPERIA PSMN LFPAK MOSFET N-CH,MOSFET (Metal Oxide),"","",±20V,"2.15V @ 1mA"
=Part Number,Datasheet,https://assets.nexperia.com/documents/data-sheet/PSMN4R0-60YS.pdf,DigiKey Link,http://digikey.com/product-detail/en/nexperia-usa-inc/PSMN4R0-60YS115/1727-2470-1-ND/5725905,"","","","","","","","","74A (Tc)",MOSFET N-CH 60V 74A LFPAK,"","60V","10V","",N-Channel,footprints/Leaded - Misc/PCB - LEADED - MISC - NXP LFPAK56 SOT669.PCBLIB,"","",NXP LFPAK56 SOT669,"","","56nC @ 10V","3501pF @ 30V","2020-09-02 01:27:10.740000",Active,Nexperia USA Inc.,"PSMN4R0-60YS,115","1",Surface Mount,-55°C ~ 175°C (TJ),"SC-100, SOT-669",TapeAndReel,Active,"130W (Tc)","0.57","4mOhm @ 15A, 10V",-,DigiKey,"1727-2470-1-ND","","","","","","","","","","","LFPAK56, Power-SO8",symbols/FET - N-CH/SCH - FET - N-CH - NEXPERIA PSMN LFPAK MOSFET N-CH.SCHLIB,NEXPERIA PSMN LFPAK MOSFET N-CH,MOSFET (Metal Oxide),"","",±20V,"4V @ 1mA"
=Part Number,Datasheet,https://assets.nexperia.com/documents/data-sheet/PSMN1R2-25YL.pdf,DigiKey Link,http://digikey.com/product-detail/en/nexperia-usa-inc/PSMN1R2-25YL115/1727-4277-1-ND/2122739,"","","","","","","","","100A (Tc)",MOSFET N-CH 25V 100A LFPAK,"","25V","4.5V, 10V","",N-Channel,footprints/Leaded - Misc/PCB - LEADED - MISC - NXP LFPAK56 SOT669.PCBLIB,"","",NXP LFPAK56 SOT669,"","","105nC @ 10V","6380pF @ 12V","2020-09-02 01:27:10.743000",Active,Nexperia USA Inc.,"PSMN1R2-25YL,115","1",Surface Mount,-55°C ~ 150°C (TJ),"SOT-1023, 4-LFPAK",TapeAndReel,Active,"121W (Tc)","0.57","1.2mOhm @ 15A, 10V",-,DigiKey,"1727-4277-1-ND","","","","","","","","","","","LFPAK56, Power-SO8",symbols/FET - N-CH/SCH - FET - N-CH - NEXPERIA PSMN LFPAK MOSFET N-CH.SCHLIB,NEXPERIA PSMN LFPAK MOSFET N-CH,MOSFET (Metal Oxide),"","",±20V,"2.15V @ 1mA"
=Part Number,Datasheet,https://assets.nexperia.com/documents/data-sheet/PSMN1R0-30YLD.pdf,DigiKey Link,http://digikey.com/product-detail/en/nexperia-usa-inc/PSMN1R0-30YLDX/1727-1859-1-ND/4965577,"","","","","","","","","100A (Tc)",MOSFET N-CH 30V 100A LFPAK,"","30V","4.5V, 10V","",N-Channel,footprints/Leaded - Misc/PCB - LEADED - MISC - NXP LFPAK56 SOT669.PCBLIB,"","",NXP LFPAK56 SOT669,"","","121.35nC @ 10V","8598pF @ 15V","2020-09-02 01:27:10.747000",Active,Nexperia USA Inc.,PSMN1R0-30YLDX,"1",Surface Mount,-55°C ~ 175°C (TJ),"SC-100, SOT-669",TapeAndReel,Active,"238W (Tc)","0.56","1.02mOhm @ 25A, 10V",-,DigiKey,"1727-1859-1-ND","","","","","","","","","","","LFPAK56, Power-SO8",symbols/FET - N-CH/SCH - FET - N-CH - NEXPERIA PSMN LFPAK MOSFET N-CH.SCHLIB,NEXPERIA PSMN LFPAK MOSFET N-CH,MOSFET (Metal Oxide),"","",±20V,"2.2V @ 2mA"
=Part Number,Datasheet,https://assets.nexperia.com/documents/data-sheet/PSMN1R1-25YLC.pdf,DigiKey Link,http://digikey.com/product-detail/en/nexperia-usa-inc/PSMN1R1-25YLC115/1727-5296-1-ND/2674289,"","","","","","","","","100A (Tc)",MOSFET N-CH 25V 100A LFPAK,"","25V","4.5V, 10V","",N-Channel,footprints/Leaded - Misc/PCB - LEADED - MISC - NXP LFPAK56 SOT669.PCBLIB,"","",NXP LFPAK56 SOT669,"","","83nC @ 10V","5287pF @ 12V","2020-09-02 01:27:10.763000",Active,Nexperia USA Inc.,"PSMN1R1-25YLC,115","1",Surface Mount,-55°C ~ 175°C (TJ),"SC-100, SOT-669",TapeAndReel,Active,"215W (Tc)","0.55","1.15mOhm @ 25A, 10V",-,DigiKey,"1727-5296-1-ND","","","","","","","","","","","LFPAK56, Power-SO8",symbols/FET - N-CH/SCH - FET - N-CH - NEXPERIA PSMN LFPAK MOSFET N-CH.SCHLIB,NEXPERIA PSMN LFPAK MOSFET N-CH,MOSFET (Metal Oxide),"","",±20V,"1.95V @ 1mA"
=Part Number,Datasheet,https://assets.nexperia.com/documents/data-sheet/PSMN1R2-30YLD.pdf,DigiKey Link,http://digikey.com/product-detail/en/nexperia-usa-inc/PSMN1R2-30YLDX/1727-1860-1-ND/4965582,"","","","","","","","","100A (Tc)",MOSFET N-CH 30V 100A LFPAK,"","30V","4.5V, 10V","",N-Channel,footprints/Leaded - Misc/PCB - LEADED - MISC - NXP LFPAK56 SOT669.PCBLIB,"","",NXP LFPAK56 SOT669,"","","68nC @ 10V","4616pF @ 15V","2020-09-02 01:27:10.767000",Active,Nexperia USA Inc.,PSMN1R2-30YLDX,"1",Surface Mount,-55°C ~ 175°C (TJ),"SC-100, SOT-669",TapeAndReel,Active,"194W (Tc)","0.49","1.24mOhm @ 25A, 10V",-,DigiKey,"1727-1860-1-ND","","","","","","","","","","","LFPAK56, Power-SO8",symbols/FET - N-CH/SCH - FET - N-CH - NEXPERIA PSMN LFPAK MOSFET N-CH.SCHLIB,NEXPERIA PSMN LFPAK MOSFET N-CH,MOSFET (Metal Oxide),"","",±20V,"2.2V @ 1mA"
=Part Number,Datasheet,https://assets.nexperia.com/documents/data-sheet/PSMN059-150Y.pdf,DigiKey Link,http://digikey.com/product-detail/en/nexperia-usa-inc/PSMN059-150Y115/1727-4171-1-ND/2048467,"","","","","","","","","43A (Tc)",MOSFET N-CH 150V 43A LFPAK,"","150V","10V","",N-Channel,footprints/Leaded - Misc/PCB - LEADED - MISC - NXP LFPAK56 SOT669.PCBLIB,"","",NXP LFPAK56 SOT669,"","","27.9nC @ 10V","1529pF @ 30V","2020-09-02 01:27:10.777000",Active,Nexperia USA Inc.,"PSMN059-150Y,115","1",Surface Mount,-55°C ~ 150°C (TJ),"SC-100, SOT-669",TapeAndReel,Active,"113W (Tc)","0.49","59mOhm @ 12A, 10V",-,DigiKey,"1727-4171-1-ND","","","","","","","","","","","LFPAK56, Power-SO8",symbols/FET - N-CH/SCH - FET - N-CH - NEXPERIA PSMN LFPAK MOSFET N-CH.SCHLIB,NEXPERIA PSMN LFPAK MOSFET N-CH,MOSFET (Metal Oxide),"","",±20V,"4V @ 1mA"
=Part Number,Datasheet,https://assets.nexperia.com/documents/data-sheet/PSMN011-80YS.pdf,DigiKey Link,http://digikey.com/product-detail/en/nexperia-usa-inc/PSMN011-80YS115/1727-4623-1-ND/2531055,"","","","","","","","","67A (Tc)",MOSFET N-CH 80V LFPAK,"","80V","10V","",N-Channel,footprints/Leaded - Misc/PCB - LEADED - MISC - NXP LFPAK56 SOT669.PCBLIB,"","",NXP LFPAK56 SOT669,"","","45nC @ 10V","2800pF @ 40V","2020-09-02 01:27:10.787000",Active,Nexperia USA Inc.,"PSMN011-80YS,115","1",Surface Mount,-55°C ~ 175°C (TJ),"SC-100, SOT-669",TapeAndReel,Active,"117W (Tc)","0.46","11mOhm @ 25A, 10V",-,DigiKey,"1727-4623-1-ND","","","","","","","","","","","LFPAK56, Power-SO8",symbols/FET - N-CH/SCH - FET - N-CH - NEXPERIA PSMN LFPAK MOSFET N-CH.SCHLIB,NEXPERIA PSMN LFPAK MOSFET N-CH,MOSFET (Metal Oxide),"","",±20V,"4V @ 1mA"
=Part Number,Datasheet,https://assets.nexperia.com/documents/data-sheet/PSMN041-80YL.pdf,DigiKey Link,http://digikey.com/product-detail/en/nexperia-usa-inc/PSMN041-80YLX/1727-1507-1-ND/4486641,"","","","","","","","","25A (Tc)",MOSFET N-CH 80V 25A LFPAK,"","80V","5V, 10V","",N-Channel,footprints/Leaded - Misc/PCB - LEADED - MISC - NXP LFPAK56 SOT669.PCBLIB,"","",NXP LFPAK56 SOT669,"","","21.9nC @ 10V","1108pF @ 25V","2020-09-02 01:27:10.797000",Active,Nexperia USA Inc.,PSMN041-80YLX,"1",Surface Mount,-55°C ~ 175°C (TJ),"SC-100, SOT-669",TapeAndReel,Active,"64W (Tc)","0.22","41mOhm @ 5A, 10V",-,DigiKey,"1727-1507-1-ND","","","","","","","","","","","LFPAK56, Power-SO8",symbols/FET - N-CH/SCH - FET - N-CH - NEXPERIA PSMN LFPAK MOSFET N-CH.SCHLIB,NEXPERIA PSMN LFPAK MOSFET N-CH,MOSFET (Metal Oxide),"","",±20V,"2.1V @ 1mA"
=Part Number,Datasheet,https://assets.nexperia.com/documents/data-sheet/PSMN9R5-30YLC.pdf,DigiKey Link,http://digikey.com/product-detail/en/nexperia-usa-inc/PSMN9R5-30YLC115/1727-5910-1-ND/2753543,"","","","","","","","","44A (Tc)",MOSFET N-CH 30V 44A LL LFPAK,"","30V","4.5V, 10V","",N-Channel,footprints/Leaded - Misc/PCB - LEADED - MISC - NXP LFPAK56 SOT669.PCBLIB,"","",NXP LFPAK56 SOT669,"","","10.4nC @ 10V","681pF @ 15V","2020-09-02 01:27:10.813000",Active,Nexperia USA Inc.,"PSMN9R5-30YLC,115","1",Surface Mount,-55°C ~ 175°C (TJ),"SC-100, SOT-669",TapeAndReel,Active,"34W (Tc)","0.19","9.8mOhm @ 15A, 10V",-,DigiKey,"1727-5910-1-ND","","","","","","","","","","","LFPAK56, Power-SO8",symbols/FET - N-CH/SCH - FET - N-CH - NEXPERIA PSMN LFPAK MOSFET N-CH.SCHLIB,NEXPERIA PSMN LFPAK MOSFET N-CH,MOSFET (Metal Oxide),"","",±20V,"1.95V @ 1mA"
=Part Number,Datasheet,https://assets.nexperia.com/documents/data-sheet/PSMN014-40YS.pdf,DigiKey Link,http://digikey.com/product-detail/en/nexperia-usa-inc/PSMN014-40YS115/1727-4624-1-ND/2531056,"","","","","","","","","46A (Tc)",MOSFET N-CH 40V LFPAK,"","40V","10V","",N-Channel,footprints/Leaded - Misc/PCB - LEADED - MISC - NXP LFPAK56 SOT669.PCBLIB,"","",NXP LFPAK56 SOT669,"","","12nC @ 10V","702pF @ 20V","2020-09-02 01:27:10.833000",Active,Nexperia USA Inc.,"PSMN014-40YS,115","1",Surface Mount,-55°C ~ 175°C (TJ),"SC-100, SOT-669",TapeAndReel,Active,"56W (Tc)","0.19","14mOhm @ 5A, 10V",-,DigiKey,"1727-4624-1-ND","","","","","","","","","","","LFPAK56, Power-SO8",symbols/FET - N-CH/SCH - FET - N-CH - NEXPERIA PSMN LFPAK MOSFET N-CH.SCHLIB,NEXPERIA PSMN LFPAK MOSFET N-CH,MOSFET (Metal Oxide),"","",±20V,"4V @ 1mA"
=Part Number,Datasheet,https://assets.nexperia.com/documents/data-sheet/PSMN9R1-30YL.pdf,DigiKey Link,http://digikey.com/product-detail/en/nexperia-usa-inc/PSMN9R1-30YL115/1727-5435-1-ND/2696287,"","","","","","","","","57A (Tc)",MOSFET N-CH 30V 57A LFPAK,"","30V","4.5V, 10V","",N-Channel,footprints/Leaded - Misc/PCB - LEADED - MISC - NXP LFPAK56 SOT669.PCBLIB,"","",NXP LFPAK56 SOT669,"","","16.7nC @ 10V","894pF @ 15V","2020-09-02 01:27:10.850000",Active,Nexperia USA Inc.,"PSMN9R1-30YL,115","1",Surface Mount,-55°C ~ 175°C (TJ),"SC-100, SOT-669",TapeAndReel,Active,"52W (Tc)","0.18","9.1mOhm @ 15A, 10V",TrenchMOS™,DigiKey,"1727-5435-1-ND","","","","","","","","","","","LFPAK56, Power-SO8",symbols/FET - N-CH/SCH - FET - N-CH - NEXPERIA PSMN LFPAK MOSFET N-CH.SCHLIB,NEXPERIA PSMN LFPAK MOSFET N-CH,MOSFET (Metal Oxide),"","",±20V,"2.15V @ 1mA"
=Part Number,Datasheet,https://assets.nexperia.com/documents/data-sheet/PSMN1R7-30YL.pdf,DigiKey Link,http://digikey.com/product-detail/en/nexperia-usa-inc/PSMN1R7-30YL115/1727-4162-1-ND/1993015,"","","","","","","","","100A (Tc)",MOSFET N-CH 30V 100A LFPAK,"","30V","4.5V, 10V","",N-Channel,footprints/Leaded - Misc/PCB - LEADED - MISC - NXP LFPAK56 SOT669.PCBLIB,"","",NXP LFPAK56 SOT669,"","","77.9nC @ 10V","5057pF @ 12V","2020-09-02 01:27:10.867000",Active,Nexperia USA Inc.,"PSMN1R7-30YL,115","1",Surface Mount,-55°C ~ 175°C (TJ),"SC-100, SOT-669",TapeAndReel,Active,"109W (Tc)","0.51","1.7mOhm @ 15A, 10V",-,DigiKey,"1727-4162-1-ND","","","","","","","","","","","LFPAK56, Power-SO8",symbols/FET - N-CH/SCH - FET - N-CH - NEXPERIA PSMN LFPAK MOSFET N-CH.SCHLIB,NEXPERIA PSMN LFPAK MOSFET N-CH,MOSFET (Metal Oxide),"","",±20V,"2.15V @ 1mA"
