Part Type,Part Number,Schematic Part,Part Value,Type,ESR (Equivalent Series Resistance),Frequency,Frequency Stability,Frequency Tolerance,Load Capacitance,Voltage,Allegro PCB Footprint,Package / Case,Pspice Model,Power,Availability,Data Sheet,Description,Mounting Type,Height - Seated (Max),Size,Number of Pins,Operating Temperature,Distributor Part Number,Manufacturer,Manufacturer Part Number,Price,ActivepartsID
Crystal,CX2016DB48000E0DLFA1,oscillators\Crystal_4P,48MHz,MHz Crystal,50 Ohms,48MHz,±10ppm,±8ppm,11.1pF,,,"4-SMD, No Lead",,,,//media.digikey.com/pdf/Data%20Sheets/AVX%20PDFs/CX2016DB48000E0DLFA1_Spec.pdf,CRYSTALS 48.0000MHZ 9PF SMD,Surface Mount,0.018 (0.45mm),0.079 L x 0.063 W (2.00mm x 1.60mm),,-30°C ~ 85°C,,Kyocera International Inc. Electronic Components,,,
Crystal,CX2016DB27120B0HLLC1,oscillators\Crystal_4P,27.12MHz,MHz Crystal,60 Ohms,27.12MHz,,±20ppm,6pF,,,"4-SMD, No Lead",,,,,CRYSTAL 27.1200MHZ 6PF SMD,Surface Mount,0.018 (0.45mm),0.079 L x 0.063 W (2.00mm x 1.60mm),,-30°C ~ 85°C,,Kyocera International Inc. Electronic Components,,,
Crystal,CX2016DB38400C0WPLA2,oscillators\Crystal_4P,38.4MHz,MHz Crystal,60 Ohms,38.4MHz,±20ppm,±20ppm,7pF,,,"4-SMD, No Lead",,,,https://global.kyocera.com/prdct/electro/product/pdf/cx2016db_e.pdf,CRYSTAL 38.4000MHZ 7PF SMD,Surface Mount,0.018 (0.45mm),0.079 L x 0.063 W (2.00mm x 1.60mm),,-40°C ~ 85°C,,Kyocera International Inc. Electronic Components,,,
Crystal,CX2016DB38400D0FLJCC,oscillators\Crystal_4P,38.4MHz,MHz Crystal,60 Ohms,38.4MHz,±15ppm,±10ppm,8pF,,,"4-SMD, No Lead",,,,//media.digikey.com/pdf/Data%20Sheets/Optrex%20PDFs/CX2016DB_Series_Spec.pdf,CRYSTAL 38.4000MHZ 8PF SMD,Surface Mount,0.018 (0.45mm),0.079 L x 0.063 W (2.00mm x 1.60mm),,-30°C ~ 85°C,,Kyocera International Inc. Electronic Components,,,
Crystal,CX2016DB32000D0WZRC1,oscillators\Crystal_4P,32MHz,MHz Crystal,60 Ohms,32MHz,±40ppm,±25ppm,8pF,,,"4-SMD, No Lead",,,,https://global.kyocera.com/prdct/electro/product/pdf/cx2016db_e.pdf,CRYSTAL 32.0000MHZ 8PF SMD,Surface Mount,0.018 (0.45mm),0.079 L x 0.063 W (2.00mm x 1.60mm),,-25°C ~ 75°C,,Kyocera International Inc. Electronic Components,,,
Crystal,CX2016DB19200H0FLJC2,oscillators\Crystal_4P,19.2MHz,MHz Crystal,150 Ohms,19.2MHz,±15ppm,±10ppm,12pF,,,"4-SMD, No Lead",,,,//media.digikey.com/pdf/Data%20Sheets/AVX%20PDFs/CX2016DB_USY1M-H1-16426-00_Spec.pdf,CRYSTAL 19.2000MHZ 12PF SMD,Surface Mount,0.018 (0.45mm),0.079 L x 0.063 W (2.00mm x 1.60mm),,-30°C ~ 85°C,,Kyocera International Inc. Electronic Components,,,
Crystal,CX2016DB20000H0FLJC1,oscillators\Crystal_4P,20MHz,MHz Crystal,150 Ohms,20MHz,±15ppm,±10ppm,12pF,,,"4-SMD, No Lead",,,,//media.digikey.com/pdf/Data%20Sheets/AVX%20PDFs/CX2016DB_USY1M-H1-16426-00_Spec.pdf,CRYSTAL 20.0000MHZ 12PF SMD,Surface Mount,0.018 (0.45mm),0.079 L x 0.063 W (2.00mm x 1.60mm),,-30°C ~ 85°C,,Kyocera International Inc. Electronic Components,,,
Crystal,CX2016DB24000D0GEJCC,oscillators\Crystal_4P,24MHz,MHz Crystal,150 Ohms,24MHz,±15ppm,±15ppm,8pF,,,"4-SMD, No Lead",,,,https://global.kyocera.com/prdct/electro/product/pdf/cx2016db_e.pdf,CRYSTAL 24.0000MHZ 8PF SMD,Surface Mount,0.018 (0.45mm),0.079 L x 0.063 W (2.00mm x 1.60mm),,-10°C ~ 70°C,,Kyocera International Inc. Electronic Components,,,
Crystal,CX2016DB32000D0FLJCC,oscillators\Crystal_4P,32MHz,MHz Crystal,60 Ohms,32MHz,±15ppm,±10ppm,8pF,,,"4-SMD, No Lead",,,,//media.digikey.com/pdf/Data%20Sheets/Optrex%20PDFs/CX2016DB_Series_Spec.pdf,CRYSTAL 32.0000MHZ 8PF SMD,Surface Mount,0.018 (0.45mm),0.079 L x 0.063 W (2.00mm x 1.60mm),,-30°C ~ 85°C,,Kyocera International Inc. Electronic Components,,,
Crystal,CX2016DB40000D0FLJCC,oscillators\Crystal_4P,40MHz,MHz Crystal,50 Ohms,40MHz,±15ppm,±10ppm,8pF,,,"4-SMD, No Lead",,,,//media.digikey.com/pdf/Data%20Sheets/Optrex%20PDFs/CX2016DB_Series_Spec.pdf,CRYSTAL 40.0000MHZ 8PF SMD,Surface Mount,0.018 (0.45mm),0.079 L x 0.063 W (2.00mm x 1.60mm),,-30°C ~ 85°C,,Kyocera International Inc. Electronic Components,,,
Crystal,CX2016DB48000C0WPLA2,oscillators\Crystal_4P,48MHz,MHz Crystal,50 Ohms,48MHz,±15ppm,±20ppm,7pF,,,"4-SMD, No Lead",,,,https://global.kyocera.com/prdct/electro/product/pdf/cx2016db_e.pdf,CRYSTAL 48.0000MHZ 7PF SMD,Surface Mount,0.018 (0.45mm),0.079 L x 0.063 W (2.00mm x 1.60mm),,-40°C ~ 85°C,,Kyocera International Inc. Electronic Components,,,
Crystal,CX2016DB26000D0FLJCC,oscillators\Crystal_4P,26MHz,MHz Crystal,60 Ohms,26MHz,±15ppm,±10ppm,8pF,,,"4-SMD, No Lead",,,,//media.digikey.com/pdf/Data%20Sheets/Optrex%20PDFs/CX2016DB_Series_Spec.pdf,CRYSTAL 26.0000MHZ 8PF SMD,Surface Mount,0.018 (0.45mm),0.079 L x 0.063 W (2.00mm x 1.60mm),,-30°C ~ 85°C,,Kyocera International Inc. Electronic Components,,,
Crystal,CX2016DB20000D0FLJCC,oscillators\Crystal_4P,20MHz,MHz Crystal,150 Ohms,20MHz,±15ppm,±10ppm,8pF,,,"4-SMD, No Lead",,,,//media.digikey.com/pdf/Data%20Sheets/Optrex%20PDFs/CX2016DB_Series_Spec.pdf,CRYSTAL 20.0000MHZ 8PF SMD,Surface Mount,0.018 (0.45mm),0.079 L x 0.063 W (2.00mm x 1.60mm),,-30°C ~ 85°C,,Kyocera International Inc. Electronic Components,,,
Crystal,CX2016DB26000H0FLJC2,oscillators\Crystal_4P,26MHz,MHz Crystal,60 Ohms,26MHz,±15ppm,±10ppm,12pF,,,"4-SMD, No Lead",,,,//media.digikey.com/pdf/Data%20Sheets/AVX%20PDFs/CX2016DB_USY1M-H1-16426-00_Spec.pdf,CRYSTAL 26.0000MHZ 12PF SMD,Surface Mount,0.018 (0.45mm),0.079 L x 0.063 W (2.00mm x 1.60mm),,-30°C ~ 85°C,,Kyocera International Inc. Electronic Components,,,
Crystal,CX2016DB24000H0FLJC4,oscillators\Crystal_4P,24MHz,MHz Crystal,150 Ohms,24MHz,±15ppm,±10ppm,12pF,,,"4-SMD, No Lead",,,,//media.digikey.com/pdf/Data%20Sheets/AVX%20PDFs/CX2016DB_USY1M-H1-16426-00_Spec.pdf,CRYSTAL 24.0000MHZ 12PF SMD,Surface Mount,0.018 (0.45mm),0.079 L x 0.063 W (2.00mm x 1.60mm),,-30°C ~ 85°C,,Kyocera International Inc. Electronic Components,,,
Crystal,CX2016DB16000D0WZRC1,oscillators\Crystal_4P,16MHz,MHz Crystal,200 Ohms,16MHz,±40ppm,±25ppm,8pF,,,"4-SMD, No Lead",,,,https://global.kyocera.com/prdct/electro/product/pdf/cx2016db_e.pdf,CRYSTAL 16.0000MHZ 8PF SMD,Surface Mount,0.018 (0.45mm),0.079 L x 0.063 W (2.00mm x 1.60mm),,-25°C ~ 75°C,,Kyocera International Inc. Electronic Components,,,
Crystal,CX2016DB32000H0FLJC1,oscillators\Crystal_4P,32MHz,MHz Crystal,60 Ohms,32MHz,±15ppm,±10ppm,12pF,,,"4-SMD, No Lead",,,,//media.digikey.com/pdf/Data%20Sheets/AVX%20PDFs/CX2016DB_USY1M-H1-16426-00_Spec.pdf,CRYSTAL 32.0000MHZ 12PF SMD,Surface Mount,0.018 (0.45mm),0.079 L x 0.063 W (2.00mm x 1.60mm),,-30°C ~ 85°C,,Kyocera International Inc. Electronic Components,,,
Crystal,CX2016DB19200D0FLJC1,oscillators\Crystal_4P,19.2MHz,MHz Crystal,150 Ohms,19.2MHz,±15ppm,±10ppm,8pF,,,"4-SMD, No Lead",,,,https://global.kyocera.com/prdct/electro/product/pdf/cx2016db_e.pdf,CRYSTAL 19.2000MHZ 8PF SMD,Surface Mount,0.018 (0.45mm),0.079 L x 0.063 W (2.00mm x 1.60mm),,-30°C ~ 85°C,,Kyocera International Inc. Electronic Components,,,
Crystal,CX2016DB48000H0FLJC1,oscillators\Crystal_4P,48MHz,MHz Crystal,50 Ohms,48MHz,±15ppm,±10ppm,12pF,,,"4-SMD, No Lead",,,,//media.digikey.com/pdf/Data%20Sheets/AVX%20PDFs/CX2016DB_USY1M-H1-16426-00_Spec.pdf,CRYSTAL 48.0000MHZ 12PF SMD,Surface Mount,0.018 (0.45mm),0.079 L x 0.063 W (2.00mm x 1.60mm),,-30°C ~ 85°C,,Kyocera International Inc. Electronic Components,,,
Crystal,CX2016DB16000D0GPSC1,oscillators\Crystal_4P,16MHz,MHz Crystal,200 Ohms,16MHz,±50ppm,±15ppm,8pF,,,"4-SMD, No Lead",,,,https://global.kyocera.com/prdct/electro/product/pdf/cx2016db_e.pdf,CRYSTAL 16.0000MHZ 8PF SMD,Surface Mount,0.018 (0.45mm),0.079 L x 0.063 W (2.00mm x 1.60mm),,-40°C ~ 85°C,,Kyocera International Inc. Electronic Components,,,
Crystal,CX2016DB27000H0FLFC1,oscillators\Crystal_4P,27MHz,MHz Crystal,60 Ohms,27MHz,±15ppm,±10ppm,12pF,,,"4-SMD, No Lead",,,,https://global.kyocera.com/prdct/electro/product/pdf/cx2016db_e.pdf,CRYSTAL 27.0000MHZ 12PF SMD,Surface Mount,0.018 (0.45mm),0.079 L x 0.063 W (2.00mm x 1.60mm),,-30°C ~ 85°C,,Kyocera International Inc. Electronic Components,,,
Crystal,CX2016DB48000C0WLLA1,oscillators\Crystal_4P,48MHz,MHz Crystal,50 Ohms,48MHz,±20ppm,±20ppm,7pF,,,"4-SMD, No Lead",,,,https://global.kyocera.com/prdct/electro/product/pdf/cx2016db_e.pdf,CRYSTAL 48MHZ 7PF SMD,Surface Mount,0.018 (0.45mm),0.079 L x 0.063 W (2.00mm x 1.60mm),,-30°C ~ 85°C,,Kyocera International Inc. Electronic Components,,,
Crystal,CX2016DB25000D0FLJC2,oscillators\Crystal_4P,25MHz,MHz Crystal,150 Ohms,25MHz,±15ppm,±10ppm,8pF,,,"4-SMD, No Lead",,,,//media.digikey.com/pdf/Data%20Sheets/AVX%20PDFs/CX2016DB_USY1M-H1-16424-00_Spec.pdf,CRYSTAL 25.0000MHZ 8PF SMD,Surface Mount,0.018 (0.45mm),0.079 L x 0.063 W (2.00mm x 1.60mm),,-30°C ~ 85°C,,Kyocera International Inc. Electronic Components,,,
Crystal,CX3225GB16000D0HEQCC,oscillators\Crystal,16MHz,MHz Crystal,80 Ohms,16MHz,±30ppm,±20ppm,8pF,,CRYSTAL_SC320X250X100-4N,"4-SMD, No Lead",,,,//media.digikey.com/pdf/Data%20Sheets/AVX%20PDFs/CX3225GBxD0HEQ_Series_Spec.pdf,CRYSTAL 16.0000MHZ 8PF SMD,Surface Mount,0.035 (0.90mm),0.126 L x 0.098 W (3.20mm x 2.50mm),,-10°C ~ 70°C,,Kyocera International Inc. Electronic Components,,,
Crystal,CX3225GB24576D0HPQCC,oscillators\Crystal,24.576MHz,MHz Crystal,60 Ohms,24.576MHz,±30ppm,±20ppm,8pF,,CRYSTAL_SC320X250X100-4N,"4-SMD, No Lead",,,,//media.digikey.com/pdf/Data%20Sheets/AVX%20PDFs/CX3225GBxD0HPQCC_Series_Spec.pdf,CRYSTAL 24.5760MHZ 8PF SMD,Surface Mount,0.035 (0.90mm),0.126 L x 0.098 W (3.20mm x 2.50mm),,-40°C ~ 85°C,,Kyocera International Inc. Electronic Components,,,
Crystal,CX3225GB12000D0HEQCC,oscillators\Crystal,12MHz,MHz Crystal,250 Ohms,12MHz,±30ppm,±20ppm,8pF,,CRYSTAL_SC320X250X100-4N,"4-SMD, No Lead",,,,//media.digikey.com/pdf/Data%20Sheets/AVX%20PDFs/CX3225GBxD0HEQ_Series_Spec.pdf,CRYSTAL 12.0000MHZ 8PF SMD,Surface Mount,0.035 (0.90mm),0.126 L x 0.098 W (3.20mm x 2.50mm),,-10°C ~ 70°C,,Kyocera International Inc. Electronic Components,,,
Crystal,CX3225GB16000D0HPQCC,oscillators\Crystal,16MHz,MHz Crystal,80 Ohms,16MHz,±30ppm,±20ppm,8pF,,CRYSTAL_SC320X250X100-4N,"4-SMD, No Lead",,,,//media.digikey.com/pdf/Data%20Sheets/AVX%20PDFs/CX3225GBxD0HPQCC_Series_Spec.pdf,CRYSTAL 16.0000MHZ 8PF SMD,Surface Mount,0.035 (0.90mm),0.126 L x 0.098 W (3.20mm x 2.50mm),,-40°C ~ 85°C,,Kyocera International Inc. Electronic Components,,,
Crystal,CX3225GB12000D0HPQCC,oscillators\Crystal,12MHz,MHz Crystal,250 Ohms,12MHz,±30ppm,±20ppm,8pF,,CRYSTAL_SC320X250X100-4N,"4-SMD, No Lead",,,,//media.digikey.com/pdf/Data%20Sheets/AVX%20PDFs/CX3225GBxD0HPQCC_Series_Spec.pdf,CRYSTAL 12.0000MHZ 8PF SMD,Surface Mount,0.035 (0.90mm),0.126 L x 0.098 W (3.20mm x 2.50mm),,-40°C ~ 85°C,,Kyocera International Inc. Electronic Components,,,
Crystal,CX3225GB16000P0HPQCC,oscillators\Crystal,16MHz,MHz Crystal,80 Ohms,16MHz,±30ppm,±20ppm,18pF,,CRYSTAL_SC320X250X100-4N,"4-SMD, No Lead",,,,//media.digikey.com/pdf/Data%20Sheets/AVX%20PDFs/CX3225GB_Series_Spec.pdf,CRYSTAL 16.0000MHZ 18PF SMD,Surface Mount,0.035 (0.90mm),0.126 L x 0.098 W (3.20mm x 2.50mm),,-40°C ~ 85°C,,Kyocera International Inc. Electronic Components,,,
Crystal,CX3225GB24000P0HPQCC,oscillators\Crystal,24MHz,MHz Crystal,60 Ohms,24MHz,±30ppm,±20ppm,18pF,,CRYSTAL_SC320X250X100-4N,"4-SMD, No Lead",,,,//media.digikey.com/pdf/Data%20Sheets/AVX%20PDFs/CX3225GB_Series_Spec.pdf,CRYSTAL 24.0000MHZ 18PF SMD,Surface Mount,0.035 (0.90mm),0.126 L x 0.098 W (3.20mm x 2.50mm),,-40°C ~ 85°C,,Kyocera International Inc. Electronic Components,,,
Crystal,CX3225GB12000P0HPQCC,oscillators\Crystal,12MHz,MHz Crystal,250 Ohms,12MHz,±30ppm,±20ppm,18pF,,CRYSTAL_SC320X250X100-4N,"4-SMD, No Lead",,,,//media.digikey.com/pdf/Data%20Sheets/AVX%20PDFs/CX3225GB_Series_Spec.pdf,CRYSTAL 12.0000MHZ 18PF SMD,Surface Mount,0.035 (0.90mm),0.126 L x 0.098 W (3.20mm x 2.50mm),,-40°C ~ 85°C,,Kyocera International Inc. Electronic Components,,,
Crystal,CX3225GB32000D0HEQCC,oscillators\Crystal,32MHz,MHz Crystal,50 Ohms,32MHz,±30ppm,±20ppm,8pF,,CRYSTAL_SC320X250X100-4N,"4-SMD, No Lead",,,,//media.digikey.com/pdf/Data%20Sheets/AVX%20PDFs/CX3225GBxD0HEQ_Series_Spec.pdf,CRYSTAL 32.0000MHZ 8PF SMD,Surface Mount,0.035 (0.90mm),0.126 L x 0.098 W (3.20mm x 2.50mm),,-10°C ~ 70°C,,Kyocera International Inc. Electronic Components,,,
Crystal,CX3225GB25000D0HEQCC,oscillators\Crystal,25MHz,MHz Crystal,60 Ohms,25MHz,±30ppm,±20ppm,8pF,,CRYSTAL_SC320X250X100-4N,"4-SMD, No Lead",,,,//media.digikey.com/pdf/Data%20Sheets/AVX%20PDFs/CX3225GBxD0HEQ_Series_Spec.pdf,CRYSTAL 25.0000MHZ 8PF SMD,Surface Mount,0.035 (0.90mm),0.126 L x 0.098 W (3.20mm x 2.50mm),,-10°C ~ 70°C,,Kyocera International Inc. Electronic Components,,,
Crystal,CX3225GB18432D0HEQCC,oscillators\Crystal,18.432MHz,MHz Crystal,80 Ohms,18.432MHz,±30ppm,±20ppm,8pF,,CRYSTAL_SC320X250X100-4N,"4-SMD, No Lead",,,,//media.digikey.com/pdf/Data%20Sheets/AVX%20PDFs/CX3225GBxD0HEQ_Series_Spec.pdf,CRYSTAL 18.4320MHZ 8PF SMD,Surface Mount,0.035 (0.90mm),0.126 L x 0.098 W (3.20mm x 2.50mm),,-10°C ~ 70°C,,Kyocera International Inc. Electronic Components,,,
Crystal,CX3225GB14745P0HPQCC,oscillators\Crystal,14.7456MHz,MHz Crystal,100 Ohms,14.7456MHz,±30ppm,±20ppm,18pF,,CRYSTAL_SC320X250X100-4N,"4-SMD, No Lead",,,,//media.digikey.com/pdf/Data%20Sheets/AVX%20PDFs/CX3225GB_Series_Spec.pdf,CRYSTAL 14.7456MHZ 18PF SMD,Surface Mount,0.035 (0.90mm),0.126 L x 0.098 W (3.20mm x 2.50mm),,-40°C ~ 85°C,,Kyocera International Inc. Electronic Components,,,
Crystal,CX3225GB22579P0HPQCC,oscillators\Crystal,22.5792MHz,MHz Crystal,60 Ohms,22.5792MHz,±30ppm,±20ppm,18pF,,CRYSTAL_SC320X250X100-4N,"4-SMD, No Lead",,,,//media.digikey.com/pdf/Data%20Sheets/AVX%20PDFs/CX3225GB_Series_Spec.pdf,CRYSTAL 22.5792MHZ 18PF SMD,Surface Mount,0.035 (0.90mm),0.126 L x 0.098 W (3.20mm x 2.50mm),,-40°C ~ 85°C,,Kyocera International Inc. Electronic Components,,,
Crystal,CX3225GB27000P0HPQCC,oscillators\Crystal,27MHz,MHz Crystal,50 Ohms,27MHz,±30ppm,±20ppm,18pF,,CRYSTAL_SC320X250X100-4N,"4-SMD, No Lead",,,,//media.digikey.com/pdf/Data%20Sheets/AVX%20PDFs/CX3225GB_Series_Spec.pdf,CRYSTAL 27.0000MHZ 18PF SMD,Surface Mount,0.035 (0.90mm),0.126 L x 0.098 W (3.20mm x 2.50mm),,-40°C ~ 85°C,,Kyocera International Inc. Electronic Components,,,
Crystal,CX3225GB33333P0HPQCC,oscillators\Crystal,33.333MHz,MHz Crystal,50 Ohms,33.333MHz,±30ppm,±20ppm,18pF,,CRYSTAL_SC320X250X100-4N,"4-SMD, No Lead",,,,//media.digikey.com/pdf/Data%20Sheets/AVX%20PDFs/CX3225GB_Series_Spec.pdf,CRYSTAL 33.3330MHZ 18PF SMD,Surface Mount,0.035 (0.90mm),0.126 L x 0.098 W (3.20mm x 2.50mm),,-40°C ~ 85°C,,Kyocera International Inc. Electronic Components,,,
Crystal,CX3225GB25000P0HPQCC,oscillators\Crystal,25MHz,MHz Crystal,60 Ohms,25MHz,±30ppm,±20ppm,18pF,,CRYSTAL_SC320X250X100-4N,"4-SMD, No Lead",,,,//media.digikey.com/pdf/Data%20Sheets/AVX%20PDFs/CX3225GB_Series_Spec.pdf,CRYSTAL 25.0000MHZ 18PF SMD,Surface Mount,0.035 (0.90mm),0.126 L x 0.098 W (3.20mm x 2.50mm),,-40°C ~ 85°C,,Kyocera International Inc. Electronic Components,,,
Crystal,CX3225GB27120P0HPQCC,oscillators\Crystal,27.12MHz,MHz Crystal,50 Ohms,27.12MHz,±30ppm,±20ppm,18pF,,CRYSTAL_SC320X250X100-4N,"4-SMD, No Lead",,,,//media.digikey.com/pdf/Data%20Sheets/AVX%20PDFs/CX3225GB_Series_Spec.pdf,CRYSTAL 27.1200MHZ 18PF SMD,Surface Mount,0.035 (0.90mm),0.126 L x 0.098 W (3.20mm x 2.50mm),,-40°C ~ 85°C,,Kyocera International Inc. Electronic Components,,,
Crystal,CX3225GB49152P0HPQCC,oscillators\Crystal,49.152MHz,MHz Crystal,50 Ohms,49.152MHz,±30ppm,±20ppm,18pF,,CRYSTAL_SC320X250X100-4N,"4-SMD, No Lead",,,,//media.digikey.com/pdf/Data%20Sheets/AVX%20PDFs/CX3225GB_Series_Spec.pdf,CRYSTAL 49.1520MHZ 18PF SMD,Surface Mount,0.035 (0.90mm),0.126 L x 0.098 W (3.20mm x 2.50mm),,-40°C ~ 85°C,,Kyocera International Inc. Electronic Components,,,
Crystal,CX3225GB12000H0KPSC1,oscillators\Crystal,12MHz,MHz Crystal,150 Ohms,12MHz,±50ppm,±30ppm,12pF,,CRYSTAL_SC320X250X100-4N,"4-SMD, No Lead",,,,//media.digikey.com/pdf/Data%20Sheets/AVX%20PDFs/CX3225GB12000H0KPSC1_Spec.pdf,CRYSTAL 12.0000MHZ 12PF SMD,Surface Mount,0.035 (0.90mm),0.126 L x 0.098 W (3.20mm x 2.50mm),,-40°C ~ 85°C,,Kyocera International Inc. Electronic Components,,,
Crystal,CX3225GB24000D0HEQCC,oscillators\Crystal,24MHz,MHz Crystal,60 Ohms,24MHz,±30ppm,±20ppm,8pF,,CRYSTAL_SC320X250X100-4N,"4-SMD, No Lead",,,,//media.digikey.com/pdf/Data%20Sheets/AVX%20PDFs/CX3225GBxD0HEQ_Series_Spec.pdf,CRYSTAL 24.0000MHZ 8PF SMD,Surface Mount,0.035 (0.90mm),0.126 L x 0.098 W (3.20mm x 2.50mm),,-10°C ~ 70°C,,Kyocera International Inc. Electronic Components,,,
Crystal,CX3225GB25000D0HPQCC,oscillators\Crystal,25MHz,MHz Crystal,60 Ohms,25MHz,±30ppm,±20ppm,8pF,,CRYSTAL_SC320X250X100-4N,"4-SMD, No Lead",,,,//media.digikey.com/pdf/Data%20Sheets/AVX%20PDFs/CX3225GBxD0HPQCC_Series_Spec.pdf,CRYSTAL 25.0000MHZ 8PF SMD,Surface Mount,0.035 (0.90mm),0.126 L x 0.098 W (3.20mm x 2.50mm),,-40°C ~ 85°C,,Kyocera International Inc. Electronic Components,,,
Crystal,CX3225GB19200P0HPQCC,oscillators\Crystal,19.2MHz,MHz Crystal,80 Ohms,19.2MHz,±30ppm,±20ppm,18pF,,CRYSTAL_SC320X250X100-4N,"4-SMD, No Lead",,,,//media.digikey.com/pdf/Data%20Sheets/AVX%20PDFs/CX3225GB_Series_Spec.pdf,CRYSTAL 19.2000MHZ 18PF SMD,Surface Mount,0.035 (0.90mm),0.126 L x 0.098 W (3.20mm x 2.50mm),,-40°C ~ 85°C,,Kyocera International Inc. Electronic Components,,,
Crystal,CX3225GB16384P0HPQCC,oscillators\Crystal,16.384MHz,MHz Crystal,80 Ohms,16.384MHz,±30ppm,±20ppm,18pF,,CRYSTAL_SC320X250X100-4N,"4-SMD, No Lead",,,,//media.digikey.com/pdf/Data%20Sheets/AVX%20PDFs/CX3225GB_Series_Spec.pdf,CRYSTAL 16.3840MHZ 18PF SMD,Surface Mount,0.035 (0.90mm),0.126 L x 0.098 W (3.20mm x 2.50mm),,-40°C ~ 85°C,,Kyocera International Inc. Electronic Components,,,
Crystal,CX3225GB20000D0HPQCC,oscillators\Crystal,20MHz,MHz Crystal,60 Ohms,20MHz,±30ppm,±20ppm,8pF,,CRYSTAL_SC320X250X100-4N,"4-SMD, No Lead",,,,//media.digikey.com/pdf/Data%20Sheets/AVX%20PDFs/CX3225GBxD0HPQCC_Series_Spec.pdf,CRYSTAL 20.0000MHZ 8PF SMD,Surface Mount,0.035 (0.90mm),0.126 L x 0.098 W (3.20mm x 2.50mm),,-40°C ~ 85°C,,Kyocera International Inc. Electronic Components,,,
Crystal,CX3225GB12288P0HPQCC,oscillators\Crystal,12.288MHz,MHz Crystal,250 Ohms,12.288MHz,±30ppm,±20ppm,18pF,,CRYSTAL_SC320X250X100-4N,"4-SMD, No Lead",,,,//media.digikey.com/pdf/Data%20Sheets/AVX%20PDFs/CX3225GB_Series_Spec.pdf,CRYSTAL 12.2880MHZ 18PF SMD,Surface Mount,0.035 (0.90mm),0.126 L x 0.098 W (3.20mm x 2.50mm),,-40°C ~ 85°C,,Kyocera International Inc. Electronic Components,,,
Crystal,CX3225GB14745D0HPQCC,oscillators\Crystal,14.7456MHz,MHz Crystal,100 Ohms,14.7456MHz,±30ppm,±20ppm,8pF,,CRYSTAL_SC320X250X100-4N,"4-SMD, No Lead",,,,//media.digikey.com/pdf/Data%20Sheets/AVX%20PDFs/CX3225GBxD0HPQCC_Series_Spec.pdf,CRYSTAL 14.7456MHZ 8PF SMD,Surface Mount,0.035 (0.90mm),0.126 L x 0.098 W (3.20mm x 2.50mm),,-40°C ~ 85°C,,Kyocera International Inc. Electronic Components,,,
Crystal,CX3225GB27000D0HEQCC,oscillators\Crystal,27MHz,MHz Crystal,50 Ohms,27MHz,±30ppm,±20ppm,8pF,,CRYSTAL_SC320X250X100-4N,"4-SMD, No Lead",,,,//media.digikey.com/pdf/Data%20Sheets/AVX%20PDFs/CX3225GBxD0HEQ_Series_Spec.pdf,CRYSTAL 27.0000MHZ 8PF SMD,Surface Mount,0.035 (0.90mm),0.126 L x 0.098 W (3.20mm x 2.50mm),,-10°C ~ 70°C,,Kyocera International Inc. Electronic Components,,,
Crystal,CX3225GB13560P0HPQCC,oscillators\Crystal,13.56MHz,MHz Crystal,250 Ohms,13.56MHz,±30ppm,±20ppm,18pF,,CRYSTAL_SC320X250X100-4N,"4-SMD, No Lead",,,,//media.digikey.com/pdf/Data%20Sheets/AVX%20PDFs/CX3225GB_Series_Spec.pdf,CRYSTAL 13.5600MHZ 18PF SMD,Surface Mount,0.035 (0.90mm),0.126 L x 0.098 W (3.20mm x 2.50mm),,-40°C ~ 85°C,,Kyocera International Inc. Electronic Components,,,
Crystal,CX3225GB13000P0HPQCC,oscillators\Crystal,13MHz,MHz Crystal,250 Ohms,13MHz,±30ppm,±20ppm,18pF,,CRYSTAL_SC320X250X100-4N,"4-SMD, No Lead",,,,//media.digikey.com/pdf/Data%20Sheets/AVX%20PDFs/CX3225GB_Series_Spec.pdf,CRYSTAL 13.0000MHZ 18PF SMD,Surface Mount,0.035 (0.90mm),0.126 L x 0.098 W (3.20mm x 2.50mm),,-40°C ~ 85°C,,Kyocera International Inc. Electronic Components,,,
Crystal,CX3225GB36000P0HPQCC,oscillators\Crystal,36MHz,MHz Crystal,50 Ohms,36MHz,±30ppm,±20ppm,18pF,,CRYSTAL_SC320X250X100-4N,"4-SMD, No Lead",,,,//media.digikey.com/pdf/Data%20Sheets/AVX%20PDFs/CX3225GB_Series_Spec.pdf,CRYSTAL 36.0000MHZ 18PF SMD,Surface Mount,0.035 (0.90mm),0.126 L x 0.098 W (3.20mm x 2.50mm),,-40°C ~ 85°C,,Kyocera International Inc. Electronic Components,,,
Crystal,NX2520SA-32.000000MHZ,oscillators\Crystal_4P,32MHz,MHz Crystal,40 Ohms,32MHz,±10ppm,±10ppm,10pF,,"Crystal_XTAL250X200X50-4N,Crystal_SC250X200X50-4N","4-SMD, No Lead",,,,//media.digikey.com/pdf/Data%20Sheets/NDK%20PDFs/NX2520SA_16-48MHZ.pdf,CRYSTAL 32.0000MHZ 10PF SMD,Surface Mount,0.026 (0.65mm),0.098 L x 0.079 W (2.50mm x 2.00mm),,-10°C ~ 70°C,,"NDK America, Inc.",,,
